chr	start	end
chr5	134244100	134244199
chr5	130100700	130100849
chr5	125422150	125422349
chr5	121521250	121521349
chr5	118110850	118110949
chr5	118106550	118106799
chr5	117450850	117450949
chr5	117262700	117262799
chr5	115519250	115519399
chr5	114435450	114435549
chr5	114274400	114274499
chr5	113972600	113972699
chr5	113793150	113793299
chr5	113108750	113108849
chr5	110918050	110918149
chr5	103780300	103780499
chr5	103719850	103720049
chr5	102071350	102071499
chr5	100845200	100845299
chr5	100768850	100768999
chr5	99252600	99252699
chr5	77375000	77375149
chr5	67749850	67749949
chr5	66326000	66326149
chr5	65824050	65824199
chr5	65764100	65764249
chr5	65458800	65458949
chr5	45526300	45526449
chr5	38230700	38230799
chr5	35503350	35503499
chr5	34987650	34987749
chr5	34009100	34009249
chr5	33874450	33874599
chr5	28412000	28412149
chr5	25705500	25705599
chr5	24991600	24991749
chr5	24534150	24534249
chr4	155097000	155097199
chr4	154516200	154516299
chr4	152279400	152279499
chr4	151761100	151761199
chr4	149769000	149769149
chr4	148658550	148658649
chr4	148496050	148496299
chr4	144999350	144999499
chr4	141638700	141638849
chr4	140913350	140913499
chr4	140714350	140714499
chr4	139299250	139299349
chr4	138114500	138114699
chr4	133672050	133672199
chr4	133591800	133591899
chr4	133554000	133554199
chr4	133495400	133495499
chr4	133140950	133141099
chr4	133038400	133038549
chr4	129643500	129643649
chr4	125102350	125102549
chr4	125098500	125098599
chr4	124943450	124943599
chr4	123745450	123745699
chr4	123735800	123735999
chr4	123592050	123592249
chr4	123199750	123199899
chr4	117002300	117002499
chr4	105105200	105105399
chr4	86780300	86780449
chr4	58897500	58897599
chr4	46382300	46382449
chr4	46125400	46125499
chr4	43680500	43680599
chr4	42945050	42945199
chr4	42479850	42479999
chr4	41760600	41760799
chr4	41669950	41670149
chr4	32615450	32615649
chr4	11192700	11192849
chr3	142297300	142297449
chr3	127897700	127897799
chr3	127820500	127820599
chr3	127806200	127806299
chr3	127633300	127633499
chr3	123288750	123288849
chr3	122505350	122505449
chr3	109121600	109121699
chr3	108165100	108165249
chr3	103062700	103062799
chr3	96635900	96635999
chr3	95885350	95885499
chr3	89949300	89949399
chr3	89357800	89357899
chr3	88630100	88630199
chr3	85718000	85718149
chr3	85691250	85691399
chr3	68498500	68498699
chr3	60621300	60621399
chr3	58524900	58525049
chr3	57669500	57669599
chr3	41565750	41565949
chr3	9756100	9756199
chr3	8959500	8959749
chr2	181287750	181287899
chr2	168183200	168183299
chr2	164886350	164886549
chr2	164826300	164826399
chr2	161106150	161106249
chr2	156943550	156943699
chr2	156127800	156127899
chr2	155717300	155717399
chr2	154613800	154613899
chr2	150820850	150820949
chr2	135570450	135570599
chr2	122098850	122098999
chr2	118761550	118761699
chr2	103796750	103796849
chr2	93820600	93820699
chr2	93430200	93430299
chr2	91178400	91178599
chr2	91167400	91167499
chr2	74762750	74762849
chr2	73289150	73289299
chr2	73279250	73279349
chr2	72066550	72066699
chr2	61624000	61624099
chr2	48924000	48924149
chr2	38343500	38343649
chr2	37452350	37452449
chr2	35145900	35146099
chr2	33829650	33829749
chr2	32348450	32348599
chr2	32217850	32217999
chr2	30955200	30955349
chr2	30390750	30390849
chr2	29779450	29779549
chr2	26902400	26902549
chr2	18676250	18676399
chr19	56941350	56941449
chr19	55087550	55087649
chr19	55070000	55070099
chr19	53940050	53940149
chr19	46640200	46640349
chr19	46453600	46453749
chr19	44987600	44987799
chr19	41981750	41981899
chr19	37165500	37165649
chr19	32810150	32810249
chr19	32124950	32125099
chr19	27411050	27411199
chr19	7153550	7153699
chr19	5349050	5349299
chr19	5053350	5053599
chr19	4754800	4754899
chr19	4130100	4130399
chr19	3901600	3901749
chr18	80458000	80458199
chr18	76301850	76302099
chr18	65265600	65265699
chr18	61641100	61641249
chr18	35624750	35624849
chr18	34831400	34831499
chr18	31854000	31854149
chr17	66782700	66782849
chr17	56108350	56108549
chr17	51070550	51070699
chr17	47417600	47417699
chr17	47379550	47379649
chr17	46734900	46735049
chr17	46148000	46148149
chr17	35532650	35532799
chr17	34671950	34672099
chr17	33659500	33659599
chr17	32284750	32284849
chr17	28865400	28865599
chr17	27203400	27203549
chr17	25043150	25043299
chr17	24861000	24861149
chr17	23752750	23752899
chr17	6077650	6077799
chr17	5013850	5013999
chr17	3547800	3547999
chr16	94525750	94525999
chr16	91577350	91577599
chr16	91486100	91486199
chr16	89845550	89845649
chr16	77098700	77098799
chr16	64753100	64753249
chr16	33730500	33730599
chr16	31080550	31080649
chr16	21512600	21512749
chr16	18442250	18442349
chr16	17641200	17641399
chr16	17554650	17554749
chr16	17245450	17245599
chr16	16225050	16225149
chr16	13321250	13321349
chr16	11425950	11426099
chr16	4614550	4614699
chr15	102504400	102504549
chr15	97711350	97711449
chr15	89104250	89104399
chr15	82178300	82178449
chr15	80807300	80807449
chr15	79301850	79301949
chr15	76436950	76437149
chr15	75887000	75887149
chr15	73088250	73088399
chr15	59373900	59373999
chr15	58933800	58933949
chr15	58800250	58800399
chr15	38932800	38932949
chr15	36605650	36605749
chr15	36185300	36185449
chr15	31311750	31311899
chr14	102982800	102982949
chr14	79183900	79184099
chr14	75733700	75733799
chr14	63873250	63873499
chr14	60764200	60764349
chr14	57675200	57675399
chr14	55863050	55863199
chr14	31924300	31924499
chr14	31726300	31726449
chr14	3652600	3652699
chr13	104803400	104803549
chr13	100650600	100650749
chr13	95971700	95971849
chr13	92703350	92703449
chr13	81669150	81669299
chr13	58157750	58157899
chr13	54574400	54574549
chr13	38934900	38935049
chr13	38187700	38187849
chr13	24686300	24686449
chr13	23573500	23573599
chr13	17913200	17913299
chr13	8839450	8839599
chr12	112946600	112946749
chr12	111653950	111654149
chr12	111353100	111353299
chr12	108210050	108210149
chr12	104771200	104771399
chr12	102742100	102742199
chr12	99382750	99382899
chr12	87305550	87305649
chr12	87164500	87164599
chr12	84944100	84944249
chr12	83773150	83773299
chr12	80789900	80789999
chr12	76911850	76911949
chr12	57283100	57283249
chr12	3761000	3761149
chr11	120550900	120551049
chr11	120349950	120350049
chr11	120243450	120243599
chr11	119724700	119724849
chr11	119612600	119612699
chr11	119484800	119485099
chr11	119193250	119193399
chr11	117712250	117712349
chr11	115532950	115533099
chr11	109574800	109574949
chr11	108260900	108261049
chr11	105943850	105943949
chr11	105909200	105909299
chr11	103103300	103103499
chr11	102908750	102909049
chr11	102004000	102004099
chr11	101281800	101281949
chr11	100619700	100619849
chr11	98975150	98975249
chr11	97618450	97618749
chr11	96776350	96776449
chr11	95870800	95870999
chr11	88741050	88741199
chr11	87585100	87585249
chr11	86294650	86294849
chr11	85207600	85207749
chr11	78957950	78958149
chr11	76518400	76518499
chr11	76288500	76288649
chr11	73169850	73169999
chr11	73167150	73167299
chr11	72857900	72858049
chr11	68586350	68586499
chr11	68207250	68207399
chr11	59482550	59482699
chr11	53874200	53874349
chr11	53518700	53518849
chr11	51756150	51756299
chr11	50210350	50210499
chr11	29865650	29865799
chr11	9004050	9004149
chr11	6113750	6113899
chr11	4945950	4946099
chr11	4703800	4703899
chr10	128641000	128641149
chr10	128586450	128586599
chr10	128411700	128411849
chr10	128401100	128401199
chr10	116301700	116301799
chr10	99261750	99261949
chr10	88379550	88379699
chr10	82985700	82985849
chr10	81245250	81245399
chr10	81199100	81199199
chr10	80720100	80720299
chr10	80560300	80560499
chr10	79638350	79638499
chr10	75897100	75897249
chr10	75245150	75245299
chr10	69274450	69274549
chr10	62852700	62852799
chr10	60201000	60201149
chr10	60089850	60089949
chr10	59544350	59544499
chr10	58400500	58400649
chr10	43944550	43944649
chr10	39413650	39413749
chr10	18391950	18392099
chr1	191975600	191975699
chr1	185325850	185325999
chr1	183349400	183349499
chr1	181204100	181204249
chr1	180934600	180934799
chr1	180345550	180345699
chr1	180343100	180343199
chr1	171282100	171282249
chr1	170909200	170909399
chr1	166162500	166162649
chr1	153219750	153219849
chr1	152498500	152498649
chr1	143784550	143784649
chr1	136176650	136176749
chr1	89137900	89137999
chr1	75533750	75533899
chr1	72284600	72284749
chr1	60180900	60181049
chr1	59314500	59314649
chr1	55087650	55087799
chr1	36202350	36202499
chr1	36154650	36154749
chr1	24613450	24613599
chr9	123405300	123405399
chr9	97980350	97980449
chr9	96735800	96735899
chr6	85281650	85281749
chr13	56133200	56133299
chrX	134749400	134749499
chrX	112114050	112114199
chrX	101648150	101648349
chrX	101254850	101254999
chrX	100640200	100640299
chrX	83067950	83068099
chrX	48422800	48422949
chrX	12066450	12066649
chrX	12046400	12046499
chr9	121730650	121730799
chr9	113980400	113980499
chr9	111209200	111209299
chr9	110053500	110053599
chr9	108354100	108354249
chr9	108347900	108347999
chr9	108331650	108331749
chr9	106438650	106438749
chr9	106243450	106243599
chr9	105497300	105497399
chr9	104213700	104213849
chr9	99575900	99576099
chr9	99137950	99138049
chr9	95962600	95962749
chr9	90185050	90185149
chr9	75598600	75598699
chr9	71573350	71573499
chr9	69486450	69486549
chr9	69482350	69482499
chr9	66499750	66499849
chr9	63970800	63970949
chr9	63967600	63967799
chr9	62886000	62886099
chr9	57077400	57077549
chr9	55149200	55149299
chr9	52167750	52167949
chr9	42979800	42979899
chr9	40723600	40723699
chr9	37649150	37649299
chr9	25160850	25160999
chr9	22081100	22081249
chr9	21526100	21526249
chr9	21034850	21034999
chr8	125187300	125187399
chr8	124883250	124883349
chr8	124676850	124676999
chr8	124250350	124250499
chr8	123477550	123477699
chr8	122901950	122902049
chr8	122762100	122762199
chr8	121878400	121878549
chr8	121809300	121809449
chr8	121575500	121575599
chr8	120878500	120878649
chr8	120753200	120753299
chr8	120635550	120635649
chr8	120574600	120574699
chr8	120517500	120517599
chr8	120353500	120353649
chr8	120145500	120145749
chr8	114705900	114706049
chr8	111570000	111570099
chr8	110963800	110963949
chr8	109575100	109575249
chr8	106273000	106273099
chr8	105938400	105938649
chr8	105879400	105879549
chr8	105877600	105877749
chr8	105621700	105621849
chr8	95718000	95718149
chr8	95688500	95688599
chr8	94819500	94819649
chr8	94645650	94645749
chr8	79639750	79639899
chr8	71625450	71625549
chr8	71498300	71498449
chr8	71484850	71485049
chr8	70049200	70049349
chr8	67989850	67990049
chr8	61528050	61528199
chr8	47868200	47868299
chr8	46522350	46522499
chr8	33808600	33808749
chr8	31096800	31096949
chr8	11834300	11834399
chr8	11472300	11472449
chr8	8642950	8643099
chr8	4294800	4294999
chr8	4251600	4251799
chr7	144453800	144453949
chr7	140851000	140851149
chr7	138909250	138909349
chr7	133672650	133672799
chr7	132835700	132835849
chr7	127313950	127314049
chr7	120669600	120669749
chr7	118159600	118159699
chr7	112077300	112077399
chr7	102191150	102191349
chr7	100371600	100371749
chr7	99654450	99654549
chr7	97692300	97692449
chr7	97540150	97540249
chr7	81789650	81789799
chr7	67306600	67306749
chr7	67221350	67221549
chr7	66655450	66655549
chr7	46814100	46814199
chr7	45588100	45588199
chr7	44449600	44449749
chr7	31077700	31077799
chr7	29816200	29816299
chr7	29518350	29518499
chr7	28752600	28752699
chr7	28436900	28436999
chr7	27331100	27331249
chr7	25391600	25391799
chr7	24616750	24616899
chr7	19788800	19788999
chr7	19623800	19623949
chr7	4138850	4139049
chr6	140444900	140444999
chr6	128025500	128025599
chr6	127109300	127109449
chr6	125599200	125599299
chr6	124758150	124758249
chr6	122319900	122320049
chr6	115547000	115547149
chr6	91738300	91738699
chr6	91737450	91737549
chr6	89319500	89319649
chr6	85337600	85337749
chr6	83811100	83811199
chr6	83460800	83460899
chr6	72355250	72355399
chr6	56792200	56792349
chr6	29949250	29949349
chr6	29202300	29202449
chr6	24552450	24552549
chr5	148998050	148998199
chr5	148928400	148928499
chr5	147676000	147676149
chr5	147399750	147399949
chr5	142404300	142404449
chr5	139160350	139160499
chr5	139111000	139111199
chr5	138183400	138183549
chr5	137634200	137634299
chr5	135781450	135781599
chr5	134682100	134682249
chr5	134557200	134557299
chr5	131443500	131443599
chr5	125121750	125121899
chr5	124276750	124276849
chr5	123224950	123225049
chr5	122495000	122495199
chr5	122296450	122296599
chr5	121792700	121792799
chr5	121681250	121681499
chr5	121302350	121302449
chr5	118762600	118762699
chr5	118590600	118590699
chr5	115635400	115635499
chr5	115194800	115194999
chr5	112888100	112888249
chr5	111344200	111344449
chr5	111227500	111227599
chr5	111226550	111226649
chr5	103755650	103755799
chr5	92352650	92352799
chr5	92075350	92075499
chr5	86158500	86158649
chr5	76529500	76529599
chr5	73253100	73253249
chr5	67753100	67753199
chr5	66838200	66838299
chr5	66338700	66338799
chr5	41830300	41830399
chr5	32989350	32989499
chr5	31198200	31198299
chr5	31145400	31145549
chr5	30268450	30268549
chr5	25065900	25065999
chr5	23675500	23675799
chr4	154154700	154154799
chr4	153978000	153978099
chr4	152243750	152243899
chr4	152114900	152115049
chr4	150928750	150928949
chr4	149076200	149076299
chr4	148958700	148958799
chr4	148057950	148058149
chr4	142147850	142147999
chr4	141653950	141654049
chr4	141593250	141593349
chr4	141307700	141307799
chr4	140632500	140632599
chr4	139638300	139638549
chr4	139460450	139460549
chr4	139208600	139208799
chr4	137890850	137890999
chr4	136236350	136236449
chr4	136176350	136176599
chr4	134695950	134696149
chr4	133602000	133602149
chr4	131800550	131800649
chr4	130533250	130533349
chr4	129464050	129464199
chr4	129315400	129315499
chr4	126700350	126700499
chr4	126271800	126271949
chr4	123643600	123643699
chr4	121064450	121064599
chr4	117595250	117595499
chr4	117487150	117487299
chr4	116136850	116136999
chr4	115810850	115810999
chr4	101655400	101655549
chr4	88183600	88183699
chr4	62645550	62645649
chr4	62563750	62563849
chr4	56828100	56828249
chr4	46087950	46088249
chr4	40276250	40276349
chr4	21848150	21848299
chr4	6429400	6429499
chr3	153932600	153932799
chr3	146408650	146408749
chr3	138550750	138550849
chr3	138143850	138143949
chr3	137961650	137961749
chr3	135680100	135680249
chr3	122446000	122446149
chr3	108141000	108141149
chr3	107627700	107627849
chr3	105711150	105711299
chr3	101583350	101583499
chr3	100926800	100926949
chr3	100683350	100683549
chr3	96055700	96055849
chr3	95734100	95734249
chr3	95325750	95325849
chr3	95235000	95235349
chr3	94940450	94940599
chr3	90406000	90406249
chr3	90350250	90350399
chr3	89268600	89268699
chr3	88341700	88341799
chr3	88244600	88244749
chr3	57786050	57786249
chr3	57576600	57576749
chr3	35983150	35983299
chr3	27480900	27480999
chr2	172423550	172423649
chr2	170120250	170120399
chr2	169930300	169930449
chr2	169837300	169837449
chr2	168640700	168640849
chr2	167827150	167827299
chr2	167653000	167653149
chr2	167627150	167627249
chr2	167497850	167498049
chr2	167459350	167459499
chr2	166865700	166865899
chr2	164127200	164127349
chr2	164059350	164059449
chr2	163858450	163858549
chr2	158631300	158631449
chr2	157070250	157070399
chr2	156700850	156701049
chr2	153622950	153623099
chr2	153180050	153180149
chr2	151543050	151543199
chr2	132250700	132250849
chr2	132069300	132069399
chr2	131206900	131206999
chr2	130908000	130908099
chr2	130805150	130805499
chr2	130713250	130713349
chr2	130580950	130581149
chr2	129257250	129257399
chr2	128967400	128967549
chr2	127776150	127776249
chr2	125505600	125505699
chr2	120566900	120567049
chr2	120049700	120049899
chr2	119783050	119783149
chr2	119479250	119479349
chr2	104445000	104445149
chr2	103985450	103985549
chr2	103973650	103973799
chr2	94391400	94391499
chr2	93046400	93046499
chr2	93029550	93029699
chr2	91677450	91677549
chr2	90903550	90903699
chr2	84424800	84424949
chr2	69994400	69994549
chr2	61593300	61593449
chr2	60088300	60088399
chr2	53119250	53119349
chr2	52741800	52741949
chr2	52720800	52720899
chr2	49451150	49451299
chr2	43601050	43601149
chr2	35751250	35751349
chr2	32710550	32710699
chr2	32394300	32394549
chr2	32311900	32312049
chr2	30400250	30400449
chr2	30333350	30333499
chr2	30026000	30026199
chr2	29834600	29834749
chr2	29784150	29784299
chr2	29252650	29252799
chr2	27234400	27234549
chr2	26332100	26332299
chr2	25201650	25201799
chr2	4502050	4502149
chr19	55593550	55593649
chr19	46450150	46450299
chr19	46441650	46441749
chr19	45460900	45461099
chr19	37441100	37441199
chr19	29648800	29648949
chr19	29615850	29615999
chr19	10273950	10274099
chr19	7369500	7369649
chr19	5728550	5728649
chr19	4437300	4437449
chr19	4171850	4171949
chr19	3850100	3850249
chr19	3769500	3769599
chr18	82987250	82987349
chr18	80215000	80215149
chr18	75022200	75022299
chr18	67437300	67437449
chr18	61744450	61744549
chr18	53293400	53293549
chr18	37730350	37730449
chr18	36284650	36284799
chr18	13724250	13724349
chr18	5063500	5063599
chr17	86948800	86948899
chr17	86922200	86922299
chr17	71626950	71627099
chr17	67323550	67323749
chr17	56858100	56858199
chr17	37057700	37057849
chr17	34606450	34606649
chr17	31529900	31530049
chr17	31502500	31502599
chr17	26872100	26872199
chr17	25879750	25879949
chr17	25848600	25848749
chr17	24644150	24644349
chr17	24387800	24387949
chr17	23828750	23828899
chr17	17582500	17582649
chr17	15015450	15015599
chr17	14964950	14965199
