chr	start	end
chr20	6577000	6585999
chr1	114663000	114665399
chr10	17022800	17024199
chr19	48539800	48541599
chr5	2739000	2740399
chr3	110758200	110759199
chr1	193900800	193902399
chr5	169244400	169246199
chr1	186715200	186716599
chr1	277517000	277518399
chr18	74710800	74711999
chr13	20874000	20874799
chr9	4855800	4856799
chr1	263134600	263136399
chr19	7857000	7857999
chr18	74703600	74705199
chr1	267478800	267481199
chr2	44330000	44331599
chr1	278472400	278475399
chr9	4063400	4066199
chr1	197808800	197811999
chr4	55469200	55470999
chr4	79432200	79434999
chr19	32724000	32726199
chr20	28222600	28223999
chr9	4268400	4270199
chr1	134629400	134630799
chr12	6799000	6804399
chr18	6109000	6109799
chr20	44453400	44454199
chr20	22361400	22362399
chr10	37725400	37732799
chr1	209385600	209388399
chr3	19143000	19144199
chr4	178133200	178134599
chr5	136958800	136960599
chr13	108438800	108440999
chr15	4716800	4718799
chr1	171846800	171847999
chr5	46597400	46598799
chr15	51907800	51910199
chr7	63588600	63591599
chr13	72040600	72042999
chr13	103027800	103029599
chr3	166186200	166188799
chr9	61168000	61169999
chr1	45964800	45965599
chr2	95432200	95433599
chr9	27719600	27720999
chr10	23789400	23789999
chr9	18399600	18401399
chr3	172740800	172742799
chr17	9250400	9251199
chr1	51216000	51219999
chr12	30123200	30124199
chr1	256447400	256449799
chr1	277602200	277603599
chr2	48821400	48822599
chr17	88498400	88498999
chr17	7600800	7603799
chr19	15607200	15609999
chr15	99854400	99855599
chr5	2430400	2433599
chr20	7407400	7409199
chr3	43175400	43175999
chr4	132493600	132494799
chr1	16217000	16218399
chr19	20966200	20970199
chr4	39171600	39171999
chr9	114697200	114698599
chr11	80055200	80057199
chr5	129563000	129565399
chr1	82391400	82395399
chr1	202152400	202152999
chr4	100524400	100526399
chr6	28433600	28436399
chr2	236620400	236624999
chr10	107986000	107987799
chr1	196693000	196694399
chr1	236893000	236894799
chr6	73252400	73253999
chr6	101632600	101632999
chr10	40723400	40725399
chr15	18580800	18582799
chr15	23082800	23083399
chr15	87765600	87766599
chr1	136640800	136641599
chr7	95364200	95364999
chr16	20800200	20801999
chr8	13168800	13171399
chr4	151266600	151267799
chr2	253155000	253156199
chr8	51083200	51083799
chr11	15907800	15909599
chr4	148598400	148598799
chr4	179442400	179443799
chr8	45313400	45316599
chr5	127628600	127629599
chr8	31610400	31613799
chr12	10102400	10102999
chr18	3064400	3066799
chr11	30001200	30001999
chr5	70148200	70148999
chr3	115578400	115579199
chr6	110339600	110340799
chr1	158363200	158364999
chr19	21127200	21131399
chr13	103120000	103122999
chr18	26423800	26425399
chr13	86441800	86443199
chr16	9314600	9315999
chr10	103060400	103063999
chr8	122264600	122270199
chr17	16608000	16609999
chr2	39123800	39124599
chr9	96126600	96127799
chr5	77995600	77995999
chr7	25859600	25863199
chr12	15572400	15573999
chr4	168899200	168901999
chr1	105531800	105533399
chr3	148577600	148580999
chr1	279874400	279876799
chr17	35908600	35909999
chr4	86317600	86319799
chr7	50522000	50522799
chr9	117429600	117431799
chr5	154311000	154312399
chr5	167594000	167595599
chr3	171998800	172000599
chr17	34056200	34058599
chr1	250776200	250777799
chr14	4191600	4195399
chr19	33428000	33429799
chr3	30774000	30774999
chr15	103114800	103118399
chr7	98318200	98318799
chr18	9831800	9833399
chr2	144308800	144309799
chr4	238800	240199
chr1	206841000	206842599
chr1	21005200	21006599
chr12	39508600	39510999
chr3	151555800	151556999
chr15	86609600	86610799
chr18	56671600	56673599
chr6	91422800	91424599
chr1	78847400	78849999
chr15	29647800	29652799
chr10	105394200	105403599
chr15	56934000	56935199
chr7	8388200	8388799
chr5	533600	535199
chr12	3346200	3347399
chr8	54508600	54511399
chr14	17706600	17711599
chr1	276726200	276728799
chr15	74040200	74042399
chr5	23963400	23964199
chr1	53261600	53262999
chr10	59420800	59422599
chr5	138332600	138334999
chr3	56764600	56767399
chr11	15599000	15600599
chr1	196109400	196112999
chr5	163189000	163189999
chr3	106777800	106778199
chr3	126501200	126502399
chr9	48674800	48676199
chr7	71477800	71479599
chr7	20061800	20062999
chr5	5986800	5988599
chr17	59878800	59879999
chr14	104271800	104273399
chr1	166931800	166935199
chr1	28363200	28363799
chr4	98843000	98843599
chr2	118892200	118893199
chr7	20817400	20823399
chr2	84312600	84314799
chr2	259682600	259683999
chr4	38211000	38211799
chr5	150998400	151000199
chr12	5914800	5916599
chr16	56960600	56961599
chr19	10111000	10113199
chr8	14399200	14400799
chr13	97990800	97991999
chr10	60760800	60763799
chr3	172965200	172967799
chr18	8206800	8208999
chr13	77663200	77664599
chr5	6698400	6699799
chr14	5841000	5843999
chr17	45882600	45884199
chr8	115193000	115194199
chr12	43256200	43259799
chr15	13675800	13677999
chr12	13919200	13919999
chr5	157557800	157560999
chr3	112256600	112258199
chr16	45522800	45523999
chr9	44345200	44347199
chr15	105630800	105633199
chr17	54661600	54664399
chr5	102235000	102236199
chr5	58233200	58235999
chr2	183593400	183595199
chr6	27820000	27822999
chr3	22649600	22653599
chr8	12448000	12453799
chr14	44385400	44388399
chr15	11433600	11436599
chr2	183730400	183732799
chr3	5850600	5852599
chr3	81352000	81353999
chr7	75247200	75248599
chr15	40501600	40504199
chr10	1104800	1107799
chr18	56286600	56287799
chr9	38727200	38728999
chr19	50076400	50079799
chr14	8488800	8489799
chr6	78416800	78418799
chr3	47143400	47144399
chr8	84994000	84997199
chr9	79500600	79501999
chr12	40968000	40970199
chr15	35599600	35599999
chr18	8269000	8269999
chr19	38319000	38320599
chr2	237952200	237954199
chr4	77807600	77808799
chr7	13033800	13036599
chr13	107867600	107869999
chr15	105329800	105333999
chr16	75916000	75918599
chr19	25551400	25553199
chr20	9589600	9593599
chr14	43738600	43740199
chr2	93762400	93763399
chr6	128670200	128674599
chr2	226017800	226018799
chr10	109535800	109538599
chr1	214932600	214941999
chr1	56894200	56895799
chr2	208296600	208298199
chr9	54012200	54013999
chr12	31929200	31930999
chr9	44254200	44255599
chr7	127692800	127699599
chr7	20836800	20837799
chr1	52519000	52521599
chr1	181951800	181957999
chr5	48915400	48916399
chr10	10827000	10827599
chr2	162542200	162542999
chr2	35082600	35085799
chr2	93432000	93433599
chr3	27374200	27375999
chr15	17715000	17715799
chr13	100194000	100194599
chr5	166169400	166172199
chr3	58858000	58858999
chr5	19475000	19477999
chr6	104758200	104760199
chr10	12466200	12468199
chr2	231089000	231090999
chr8	41127400	41127599
chr20	45154600	45155199
chr3	140664400	140664799
chr1	119561800	119563599
chr9	114808600	114810599
chr9	13376400	13378199
chr9	45966800	45970199
chr17	8111800	8113999
chr5	38834000	38834999
chr2	144711200	144711799
chr2	148214000	148215799
chr10	15755000	15756199
chr10	107643400	107655999
chr3	175455400	175456799
chr14	107723200	107725599
chr1	210980400	210982999
chr15	59439400	59442399
chr18	36076400	36077599
chr2	25022600	25023599
chr8	77579200	77580399
chr8	50346600	50351799
chr12	51758600	51759399
chr9	15861200	15863599
chr1	100292200	100296199
chr2	254179800	254181599
chr8	14495200	14496999
chr20	13016800	13021399
chr20	17082800	17083799
chr4	113765200	113766599
chr6	123559400	123560799
chr7	132170400	132171999
chr3	139934600	139936999
chr8	98881200	98882999
chr10	31037600	31038999
chr14	87474200	87475799
chr15	40142400	40143399
chr11	70813000	70816399
chr19	19646200	19647599
chr11	31083600	31086799
chr2	24520400	24521399
chr13	62978200	62980199
chr17	23615800	23616999
chr2	264579200	264579799
chr2	208300800	208303199
chr15	34166400	34168599
chr16	77801400	77802399
chr7	131401400	131402799
chr12	7720400	7721799
chr19	52132800	52133799
chr1	104801000	104805399
chr20	12399000	12405199
chr3	165075200	165076999
chr10	38867400	38870199
chr10	103334600	103337999
chr9	83789600	83789999
chr2	133023800	133024599
chr1	187228400	187229999
chr4	17372400	17372999
chr2	203206000	203211399
chr15	2132600	2134199
chr2	187318400	187323999
chr16	73341600	73346599
chr3	72478200	72482799
chr10	14453200	14457399
chr2	58238800	58240999
chr16	75930600	75931599
chr14	61684600	61685599
chr9	69421400	69422999
chr3	59218200	59220799
chr9	96396000	96399999
chr3	46085400	46087399
chr5	79933800	79935399
chr3	173487600	173488799
chr3	140330600	140331599
chr4	126226000	126228399
chr15	54239200	54241999
chr2	38553600	38555199
chr8	63460600	63463199
chr1	276159000	276162199
chr1	26838200	26839999
chr2	166689000	166690799
chr2	252562200	252562999
chr1	242744400	242745399
chr9	93017000	93017799
chr7	76482800	76484599
chr1	64645000	64645999
chr1	98517400	98519199
chr5	56455200	56457199
chr13	37861800	37862799
chr16	47240400	47242599
chr15	13483000	13484199
chr4	71302200	71303199
chr10	11142800	11144599
chr8	28269400	28273199
chr4	118612400	118615399
chr1	217028000	217034199
chr8	7396800	7398999
chr10	109097800	109099599
chr3	33772200	33774599
chr9	30112200	30113999
chr12	40669200	40669799
chr6	102079400	102080599
chr9	7425000	7425599
chr12	27792400	27793999
chr14	11050000	11052999
chr15	10497200	10498999
chr17	37675000	37677399
chr3	119727600	119728999
chr5	80644400	80645199
chr1	125270400	125272599
chr10	83932400	83934399
chr8	85436800	85437999
chr1	208151000	208154599
chr7	61699600	61701599
chr14	38418000	38419399
chr19	19668600	19670799
chr10	50652400	50654199
chr3	50522800	50523599
chr5	86389600	86391399
chr5	149358200	149360599
chr20	54079600	54080799
chr7	12876800	12881999
chr3	152546400	152548399
chr9	117954000	117954999
chr5	133959200	133960799
chr20	12655400	12656799
chr9	4271800	4273399
chr19	2909800	2910399
chr20	10246200	10250999
chr1	52822400	52824799
chr1	125873200	125874399
chr2	259823600	259825199
chr5	160165600	160167799
chr9	40939400	40940399
chr7	23662600	23664799
chr2	125267600	125268799
chr19	39022800	39023199
chr7	68955200	68956199
chr13	77112200	77114999
chr14	84277000	84279799
chr16	79282400	79284199
chr1	268389800	268392399
chr5	142180200	142182799
chr1	122481600	122482199
chr4	123376400	123378199
chr6	89917200	89918799
chr13	96863000	96869799
chr16	72863400	72863999
chr20	9124400	9128199
chr3	12920400	12921799
chr17	5931200	5932799
chr8	54383400	54386399
chr10	71752200	71754199
chr2	205502400	205503799
chr3	9266000	9267399
chr8	77763400	77764199
chr2	94585400	94586599
chr5	159024000	159025399
chr2	227206600	227207799
chrX	113568600	113570399
chr17	75945800	75947399
chr3	149398000	149400999
chr1	244923200	244924199
chr17	8118600	8122199
chr5	68135800	68137199
chr3	114334000	114335599
chr20	44826000	44828199
chr8	121393400	121395399
chr2	228776200	228778199
chr14	2235400	2237399
chr18	65409200	65410799
chr20	7521200	7522399
chrX	105502800	105504599
chr14	78435200	78438799
chr14	9417400	9419399
chr3	91930800	91934399
chr5	126591800	126606999
chr9	20145200	20146599
chr13	90183600	90185399
chr16	50554400	50555799
chr8	35915000	35917199
chr19	33572000	33574199
chr9	63884600	63886199
chr3	152503800	152505399
chr2	39972400	39975799
chr5	133188600	133193399
chr14	4667600	4669599
chr1	20682000	20683599
chr3	21717000	21717599
chr5	19304000	19304999
chr12	27259600	27260599
chr10	82610400	82622599
chr3	123795200	123796799
chr1	165973600	165974799
chr2	145378400	145378999
chr9	117029200	117030799
chr2	121271800	121275399
chr4	132286000	132287399
chr6	11957600	11961399
chr4	9474400	9475999
chr10	44547600	44548799
chr5	22448200	22449399
chr1	2896600	2897599
chr18	72830000	72832599
chr20	16411400	16412999
chr12	31352600	31355399
chr9	14523200	14526399
chr13	107466200	107467399
chr14	91815000	91818199
chr8	33211200	33214399
chr2	259191000	259194399
chr14	61809800	61811799
chr5	49330200	49331399
chr17	12340800	12342399
chr13	49579000	49580599
chr16	14596800	14597399
chr11	34120200	34121999
chr1	53987200	53991799
chr3	38124200	38125999
chr4	119702400	119704799
chr2	178969200	178970399
chr1	101173000	101176799
chr7	104823200	104825199
chr11	65990400	65992399
chr12	16087400	16090799
chr3	114242200	114243399
chr15	46057200	46057999
chr4	160916600	160917999
chr6	144882000	144885599
chr8	115002000	115008399
chr4	144655600	144657599
chr17	18469800	18471799
chr16	20987000	20988999
chr1	53300600	53302799
chr3	164492600	164493599
chr18	73602800	73619199
chr10	84897400	84898599
chr1	247845000	247846199
chr5	52477400	52477799
chr6	132678600	132680599
chr9	84550600	84552999
chr14	96245600	96247599
chr2	140203400	140206399
chr9	102299400	102301399
chr18	77997600	78000199
chr19	49698400	49700199
chr2	204928000	204928999
chr10	66164800	66166599
chr14	16491400	16492999
chr15	9566400	9567399
chr10	9705400	9706999
chr5	35258800	35259399
chr15	35010000	35010599
chr8	131854400	131855599
chr15	58289800	58290599
chr3	20508800	20510199
chr15	83638000	83638399
chr6	143675200	143675999
chr13	102779800	102781799
chr5	79496800	79498399
chr2	113972000	113972999
chr9	49687600	49689799
chr6	75335200	75337199
chr2	147106800	147107799
chr7	125765600	125769399
chr4	82548800	82549999
chr4	58571400	58572599
chr1	15566000	15567399
chr1	280118600	280119999
chr3	73940400	73941599
chr5	78030800	78031399
chr12	42548600	42550199
chr13	96579400	96580399
chr12	43118400	43119799
chr4	152261000	152262799
chr6	124367800	124369599
chr10	73227600	73230199
chrX	10279400	10281199
chr9	111944600	111946599
chr17	39298400	39299799
chr2	25089200	25092199
chr4	132851400	132853399
chr1	165672600	165676399
chr1	219876400	219877799
chr10	87308000	87309999
chr20	1726800	1729999
chr10	11209600	11211399
chr1	98641400	98643999
chr2	247702600	247703999
chr14	60104600	60106199
chr7	24028600	24034599
chr2	121848400	121849199
chr9	46558600	46560799
chr13	36698400	36700399
chr13	97069400	97071799
chr20	44994400	44996799
chr16	84007800	84009599
chr17	6236200	6238399
chr18	39744200	39745599
chr5	154228000	154229799
chr10	10330400	10332999
chr1	105022200	105023599
chrX	28010200	28011799
chr16	82100800	82103599
chr14	61326200	61330399
chr17	1273600	1275599
chr4	124509400	124510599
chr7	116879400	116881399
chr14	106078000	106079599
chr4	63128400	63130399
chr5	127772600	127774199
chr13	102157600	102159399
chr2	24299600	24300999
chr12	51372200	51373399
chr3	46171000	46171999
chr9	20133600	20136399
chr8	59978600	59980799
chr5	63170200	63171999
chr10	23838400	23840599
chr7	124639200	124644599
chr20	50693800	50698799
chr10	54017000	54018399
chr3	81787000	81791399
chr15	44333800	44335199
chr16	86289800	86291799
chr1	105013800	105015599
chr1	106217200	106218799
chr9	98911000	98914399
chr14	89975600	89976799
chr19	22929200	22930999
chr1	54938000	54947199
chr12	43095600	43096199
chr15	57069400	57071399
chr7	57310800	57311999
chr1	125900800	125902599
chr1	180800800	180810799
chr2	240690800	240692599
chr3	125054800	125056999
chr8	40130000	40131399
chr12	12806800	12809199
chr15	406400	407399
chr15	99999600	100001199
chr3	3873800	3876799
chr5	158551600	158553399
chr10	85423600	85424399
chr13	48353000	48354399
chr9	99662200	99664199
chr7	114280600	114282399
chr13	97034800	97035799
chr13	92627200	92629399
chr16	79274000	79275599
chr19	31960400	31962199
chr19	7019000	7019799
chr3	20499200	20499999
chr3	37146600	37148599
chr12	50022600	50023399
chr13	106659200	106659799
chr18	86494600	86496399
chr4	66054800	66058599
chr14	86280400	86286399
chr15	34285800	34287799
chr20	14273800	14286799
chr10	17044800	17046199
chr20	27431800	27433999
chr5	4878600	4879999
chr3	86031800	86033599
chr9	12616200	12618799
chr18	58411000	58412199
chr14	91870800	91875399
chr14	34820000	34822799
chr7	12125400	12127199
chr17	16137800	16140399
chr20	48312400	48313399
chr20	12573200	12576399
chr12	6706400	6707999
chr19	53381600	53384799
chr15	45375800	45378199
chr5	5957400	5959799
chrX	58189400	58189799
chr15	42640600	42641599
chr6	60423600	60428399
chr13	108993400	108996999
chr16	16856600	16857399
chr1	14722600	14724199
chr4	158719000	158719999
chr8	35731600	35733199
chr15	51629800	51631599
chr2	141209200	141212399
chr4	151297000	151304599
chr4	97425600	97427199
chr7	20955600	20957399
chr6	23000200	23002399
chr18	75932200	75933199
chr4	178027000	178027799
chr7	74190200	74192799
chr2	55776200	55777599
chr3	144487800	144488399
chr20	46708400	46709599
chr11	85094200	85095999
chr10	10705200	10706199
chr8	84181000	84181999
chr7	73965200	73967799
chr9	54382800	54384399
chr8	76613800	76615199
chr15	4818200	4819199
chr6	71808600	71809999
chr3	75521800	75522799
chr10	57277200	57279599
chr7	132992800	132993399
chr10	38819800	38822999
chr4	145453400	145454799
chr5	113341400	113342199
chr2	226995800	226997199
chr1	223589000	223590399
chr15	87185600	87186799
chr7	119373800	119376399
chr6	6189400	6190999
chr2	214051600	214052599
chr13	107427600	107429199
chr3	125363000	125365599
chr6	90220800	90221799
chr7	75953600	75956399
chr9	69133600	69135399
chr10	45277000	45278399
chr17	23851800	23853599
chr3	140426800	140428799
chr7	67048000	67048599
chr16	178000	179999
chr20	51245800	51247799
chr11	33437400	33439399
chr8	28477400	28478599
chr5	59521400	59524999
chr18	79545000	79546399
chr7	128943600	128951199
chr1	84894000	84898399
chr5	168158000	168160399
chr13	111343600	111344399
chr12	36415000	36418999
chr2	236311800	236314999
chr3	7197000	7198799
chr16	48608400	48611999
chr1	132251600	132252999
chr4	121478000	121479999
chr5	70745200	70747399
chr10	53883800	53887399
chr16	8665600	8667999
chr14	31809000	31810799
chr4	181376800	181378199
chr17	33996800	33998999
chr11	43322000	43322399
