Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
5	169572017	169661275	ENSRNOG00000011550	Kcnab2	1	0		1
5	169656788	169745160	ENSRNOG00000011967	Nphp4	1	0		1
5	171308835	171314426	ENSRNOG00000043193	Smim1	1	0		1
5	171439160	171456150	ENSRNOG00000014805	Wrap73	1	0		1
5	171624296	171650963	ENSRNOG00000046803	Arhgef16	1	0		1
5	172271059	172304725	ENSRNOG00000012593	Mmel1	1	0		1
5	172327762	172338292	ENSRNOG00000013820	Tnfrsf14	1	0		1
5	172362021	172365688	ENSRNOG00000013850	Hes5	1	0		1
5	172388098	172426481	ENSRNOG00000014226	Plch2	1	0		1
5	172879413	172885099	ENSRNOG00000042235	AC130035.1	1	0		1
5	173589319	173625045	ENSRNOG00000020205	Agrn	1	0		1
5	173623810	173628648	ENSRNOG00000021802	Isg15	1	0		1
5	173645695	173656305	ENSRNOG00000020295	Plekhn1	1	0		1
5	173672310	173682690	ENSRNOG00000020342	Samd11	1	0		1
6	3276238	3446919	ENSRNOG00000007172	Map4k3	1	0		1
6	7044652	7060714	ENSRNOG00000031263	Haao	1	0		1
6	7416925	7423856	ENSRNOG00000005067	Zfp36l2	1	0		1
6	10278185	10296030	ENSRNOG00000058659	AABR07062812.1	1	0		1
6	10909983	11014778	ENSRNOG00000014879	Ttc7a	1	0		1
6	12493443	12556839	ENSRNOG00000016712	Lhcgr	1	0		1
6	21735334	21882403	ENSRNOG00000042932	Ttc27	1	0		1
6	23221521	23319362	ENSRNOG00000008806	Clip4	1	0		1
6	23335171	23346673	ENSRNOG00000008942	RGD1304963	1	0		1
6	23358509	23406768	ENSRNOG00000026344	Fam179a	1	0		1
6	24199892	24204264	ENSRNOG00000053778	AABR07063248.1	1	0		1
6	26599744	26603474	ENSRNOG00000006090	Ucn	1	0		1
6	26640383	26650605	ENSRNOG00000006204	Slc30a3	1	0		1
6	26777952	26783364	ENSRNOG00000025726	Prr30	1	0		1
6	26939197	27026529	ENSRNOG00000008996	Dpysl5	1	0		1
6	27973017	28177714	ENSRNOG00000011914	Dtnb	1	0		1
6	32359451	32417687	ENSRNOG00000056107	AABR07063508.1	1	0		1
6	34069028	34091548	ENSRNOG00000056141	Matn3	1	0		1
6	34552867	34557706	ENSRNOG00000005811	AABR07063544.1	1	0		1
6	35291151	35310203	ENSRNOG00000056987	AABR07063558.1	1	0		1
6	36087033	36107349	ENSRNOG00000004296	Nt5c1b	1	0		1
6	37000856	37124423	ENSRNOG00000005345	Vsnl1	1	0		1
6	42290180	42304654	ENSRNOG00000005126	Pqlc3	1	0		1
6	45646644	45650594	ENSRNOG00000054844	AABR07063746.1	1	0		1
6	49823069	49835412	ENSRNOG00000005154	Fam150b	1	0		1
6	49966073	49975228	ENSRNOG00000005660	Fam110c	1	0		1
6	50526423	50596579	ENSRNOG00000005678	Lamb1	1	0		1
6	50808423	50849365	ENSRNOG00000058692	Slc26a4	1	0		1
6	50952231	51231201	ENSRNOG00000056610	Cog5	1	0		1
6	54436036	54444219	ENSRNOG00000058209	AABR07063893.1	1	0		1
6	55463382	55488214	ENSRNOG00000005023	Agr2	1	0		1
6	57514313	58277779	ENSRNOG00000030771	Dgkb	1	0		1
6	59975503	60056679	ENSRNOG00000004498	Scin	1	0		1
6	72889325	73149036	ENSRNOG00000027444	Nubpl	1	0		1
6	75104264	75107323	ENSRNOG00000058813	U1	1	0		1
6	76077480	76171796	ENSRNOG00000007043	RGD1305089	1	0		1
6	76381046	76385433	ENSRNOG00000007754	Insm2	1	0		1
6	76396284	76611264	ENSRNOG00000046256	Ralgapa1	1	0		1
6	78170390	78500099	ENSRNOG00000009151	Mipol1	1	0		1
6	78565570	78632057	ENSRNOG00000022791	RGD1560556	1	0		1
6	79251939	79259111	ENSRNOG00000048145	Sstr1	1	0		1
6	80020213	80024329	ENSRNOG00000046740	LOC688672	1	0		1
6	83081340	83439101	ENSRNOG00000005550	Lrfn5	1	0		1
6	91530067	91584700	ENSRNOG00000004425	Klhdc1	1	0		1
6	92076916	92123751	ENSRNOG00000038720	Cdkl1	1	0		1
6	93872974	93878699	ENSRNOG00000060880	AABR07064755.1	1	0		1
6	94849489	94935206	ENSRNOG00000004774	Ccdc175	1	0		1
6	95387218	95505245	ENSRNOG00000025648	Dhrs7l1	1	0		1
6	95984368	96000929	ENSRNOG00000007250	Six4	1	0		1
6	97204732	97209107	ENSRNOG00000055780	AABR07064829.1	1	0		1
6	97332282	97428171	ENSRNOG00000057286	AABR07064835.1	1	0		1
6	98380000	98385449	ENSRNOG00000021885	Gphb5	1	0		1
6	99236153	99276669	ENSRNOG00000038496	Tex21	1	0		1
6	99431150	99436789	ENSRNOG00000006472	Hspa2	1	0		1
6	99659151	99785447	ENSRNOG00000006911	Sptb	1	0		1
6	99845454	99872424	ENSRNOG00000007364	Rab15	1	0		1
6	100334826	100537724	ENSRNOG00000008451	Fut8	1	0		1
6	102213203	102262917	ENSRNOG00000010650	Plekhh1	1	0		1
6	102474636	102513005	ENSRNOG00000059245	Rad51b	1	0		1
6	103806718	103810238	ENSRNOG00000038308	AABR07064998.1	1	0		1
6	103817297	103821102	ENSRNOG00000038337	Rn50_6_1120.2	1	0		1
6	103931928	103937522	ENSRNOG00000038322	LOC500684	1	0		1
6	104066147	104250674	ENSRNOG00000004589	Galnt16	1	0		1
6	105551323	105564749	ENSRNOG00000052650	AABR07065044.1	1	0		1
6	107243420	107277255	ENSRNOG00000009448	Papln	1	0		1
6	108383813	108386819	ENSRNOG00000056170	U6	1	0		1
6	108993518	109006998	ENSRNOG00000005650	Pgf	1	0		1
6	109560187	109585045	ENSRNOG00000008588	Batf	1	0		1
6	109614955	109681995	ENSRNOG00000008754	Flvcr2	1	0		1
6	110407741	110456406	ENSRNOG00000010259	Esrrb	1	0		1
6	110509339	110512340	ENSRNOG00000048218	AABR07065115.1	1	0		1
6	110747305	110777275	ENSRNOG00000052456	Lrrc74a	1	0		1
6	111047159	111121299	ENSRNOG00000011334	Tmem63c	1	0		1
6	111125761	111134720	ENSRNOG00000011719	Ngb	1	0		1
6	114758974	115160254	ENSRNOG00000003908	Rn50_6_1241.2	1	0		1
6	123152547	123156455	ENSRNOG00000054787	AABR07065349.1	1	0		1
6	124557413	124738178	ENSRNOG00000004362	Rps6ka5	1	0		1
6	126871793	127065126	ENSRNOG00000008728	Unc79	1	0		1
6	127255749	127262682	ENSRNOG00000051541	AC133316.1	1	0		1
6	127325559	127334928	ENSRNOG00000009263	Ifi27	1	0		1
6	127523406	127536647	ENSRNOG00000009438	Serpina6	1	0		1
6	127544275	127554551	ENSRNOG00000026297	Serpina16	1	0		1
6	127564311	127573416	ENSRNOG00000037762	Serpina1f	1	0		1
6	127925250	127934662	ENSRNOG00000048191	LOC100909605	1	0		1
6	132216688	132240856	ENSRNOG00000028390	Hhipl1	1	0		1
6	133697109	133700092	ENSRNOG00000036243	Mir493	1	0		1
6	133730840	133733835	ENSRNOG00000036267	Mir341	1	0		1
6	133781951	133784936	ENSRNOG00000053297	SNORD113	1	0		1
6	133787311	133790297	ENSRNOG00000052540	SNORD113	1	0		1
6	133859973	133862985	ENSRNOG00000035473	Mir3579	1	0		1
6	135310608	135403314	ENSRNOG00000021904	Tecpr2	1	0		1
6	135722055	135732396	ENSRNOG00000009050	Amn	1	0		1
6	136679726	136702128	ENSRNOG00000012843	Aspg	1	0		1
6	137240785	137245813	ENSRNOG00000037562	Zbtb42	1	0		1
6	137384022	137394006	ENSRNOG00000013690	RGD1307315	1	0		1
6	137956771	137967542	ENSRNOG00000027990	Crip1	1	0		1
6	138012095	138015101	ENSRNOG00000060977	U6	1	0		1
6	138684863	138688056	ENSRNOG00000058562	AABR07065651.7	1	0		1
6	139557628	139560989	ENSRNOG00000050102	LOC100360169	1	0		1
6	139653577	139656908	ENSRNOG00000061647	AABR07065705.5	1	0		1
6	139971640	139976211	ENSRNOG00000055164	AABR07065737.1	1	0		1
6	140406376	140409707	ENSRNOG00000055620	AABR07065768.3	1	0		1
6	143589514	143592848	ENSRNOG00000037495	Ighv8-4	1	0		1
6	143768177	143771385	ENSRNOG00000047011	AABR07065889.1	1	0		1
6	145737635	145786106	ENSRNOG00000005410	Cdca7l	1	0		1
7	711179	714212	ENSRNOG00000058979	5_8S_rRNA	1	0		1
7	2633343	2643348	ENSRNOG00000003132	Mip	1	0		1
7	2988840	3012750	ENSRNOG00000004964	Erbb3	1	0		1
7	3060969	3076759	ENSRNOG00000005535	Ikzf4	1	0		1
7	3224333	3231567	ENSRNOG00000006827	Tmem198b	1	0		1
7	3317703	3336082	ENSRNOG00000007650	Cd63	1	0		1
7	6635308	6638329	ENSRNOG00000054407	SNORA17	1	0		1
7	9746875	9837107	ENSRNOG00000051152	LOC102549817	1	0		1
7	10916867	10938815	ENSRNOG00000006759	Ankrd24	1	0		1
7	10959930	10988637	ENSRNOG00000006350	Tle6	1	0		1
7	10988032	11006185	ENSRNOG00000005874	Tle2	1	0		1
7	11093068	11120441	ENSRNOG00000004695	Celf5	1	0		1
7	11243475	11251208	ENSRNOG00000020593	Gipc3	1	0		1
7	11324754	11332678	ENSRNOG00000020431	Matk	1	0		1
7	11353718	11381413	ENSRNOG00000020407	Atcay	1	0		1
7	11645769	11650722	ENSRNOG00000019822	Gadd45b	1	0		1
7	11734893	11747203	ENSRNOG00000032569	Lingo3	1	0		1
7	11774655	11779903	ENSRNOG00000019377	Amh	1	0		1
7	12239560	12249129	ENSRNOG00000033262	Reep6	1	0		1
7	12245098	12256219	ENSRNOG00000016405	Pcsk4	1	0		1
7	12257968	12278009	ENSRNOG00000033791	Apc2	1	0		1
7	12804419	12812970	ENSRNOG00000009311	Fstl3	1	0		1
7	12851239	12876615	ENSRNOG00000008831	Hcn2	1	0		1
7	12892932	12901404	ENSRNOG00000030530	Gzmm	1	0		1
7	12918210	12924512	ENSRNOG00000008217	Madcam1	1	0		1
7	12939594	12947481	ENSRNOG00000008199	Odf3l2	1	0		1
7	12946552	12971674	ENSRNOG00000008030	Shc2	1	0		1
7	13011141	13024014	ENSRNOG00000007960	Theg	1	0		1
7	13059796	13070780	ENSRNOG00000000177	Ppap2c	1	0		1
7	14035220	14044279	ENSRNOG00000007307	Syde1	1	0		1
7	14373858	14404410	ENSRNOG00000006217	Wiz	1	0		1
7	14819291	14829017	ENSRNOG00000048979	Cyp4f37	1	0		1
7	14863541	14880584	ENSRNOG00000043344	Cyp4f40	1	0		1
7	15054978	15057971	ENSRNOG00000041728	5S_rRNA	1	0		1
7	15523426	15709293	ENSRNOG00000046735	Olr1092	1	0		1
7	18339538	18344159	ENSRNOG00000053585	AABR07056014.1	1	0		1
7	18438342	18491948	ENSRNOG00000008409	Myo1f	1	0		1
7	18627308	18636479	ENSRNOG00000007545	Angptl4	1	0		1
7	22981862	22988771	ENSRNOG00000061837	AABR07056374.1	1	0		1
7	24029424	24034640	ENSRNOG00000056652	AC112739.1	1	0		1
7	24513728	24531788	ENSRNOG00000057536	AABR07056415.1	1	0		1
7	24532215	24634597	ENSRNOG00000006622	Cry1	1	0		1
7	26519914	26608361	ENSRNOG00000008713	Slc41a2	1	0		1
7	28038162	28042910	ENSRNOG00000004294	Ascl1	1	0		1
7	28369300	28372932	ENSRNOG00000057959	AABR07056517.1	1	0		1
7	29959097	29988563	ENSRNOG00000025198	Gas2l3	1	0		1
7	34323687	34356913	ENSRNOG00000004502	Hal	1	0		1
7	35849898	36003306	ENSRNOG00000007970	Plxnc1	1	0		1
7	36494980	36502184	ENSRNOG00000008965	AC124896.1	1	0		1
7	36696793	36700005	ENSRNOG00000053345	7SK	1	0		1
7	38739651	38782823	ENSRNOG00000004554	Dcn	1	0		1
7	38943436	38948068	ENSRNOG00000004875	Ccer1	1	0		1
7	50083560	50641198	ENSRNOG00000006426	Syt1	1	0		1
7	54794760	54826356	ENSRNOG00000049053	Glipr1l2	1	0		1
7	54856704	54917823	ENSRNOG00000026600	Caps2	1	0		1
7	58163698	58222190	ENSRNOG00000003889	Tbc1d15	1	0		1
7	60651950	60715120	ENSRNOG00000034134	Cpm	1	0		1
7	65716534	65720737	ENSRNOG00000038174	AABR07057322.1	1	0		1
7	68889425	68928159	ENSRNOG00000052935	AABR07057382.1	1	0		1
7	70362413	70377922	ENSRNOG00000025584	Agap2	1	0		1
7	70450179	70460380	ENSRNOG00000004839	B4galnt1	1	0		1
7	70512843	70559227	ENSRNOG00000005299	Kif5a	1	0		1
7	70620266	70632738	ENSRNOG00000025120	Gli1	1	0		1
7	70639575	70645569	ENSRNOG00000007601	Inhbe	1	0		1
7	70943828	70964984	ENSRNOG00000025023	Stat6	1	0		1
7	71100674	71104917	ENSRNOG00000055483	AABR07057436.1	1	0		1
7	73618144	73886212	ENSRNOG00000011278	Stk3	1	0		1
7	74992205	75054793	ENSRNOG00000010078	Spag1	1	0		1
7	75308755	75366566	ENSRNOG00000025501	Snx31	1	0		1
7	75544052	75572178	ENSRNOG00000031383	LOC362901	1	0		1
7	77761112	77837953	ENSRNOG00000004697	Baalc	1	0		1
7	78089637	78594638	ENSRNOG00000004201	Rims2	1	0		1
7	79136525	79140225	ENSRNOG00000029130	AABR07057586.1	1	0		1
7	79635646	79964905	ENSRNOG00000004109	Zfpm2	1	0		1
7	81341780	81594606	ENSRNOG00000005854	Angpt1	1	0		1
7	81700704	81726085	ENSRNOG00000054567	AABR07057628.1	1	0		1
7	83370622	83546040	ENSRNOG00000004398	Pkhd1l1	1	0		1
7	94128452	94164145	ENSRNOG00000008615	Mal2	1	0		1
7	94698487	94758324	ENSRNOG00000034022	Taf2	1	0		1
7	95307528	95388180	ENSRNOG00000004412	Mtbp	1	0		1
7	97853236	97882455	ENSRNOG00000006251	Fam83a	1	0		1
7	98063235	98100668	ENSRNOG00000006738	Fbxo32	1	0		1
7	98217142	98272510	ENSRNOG00000007980	Anxa13	1	0		1
7	99674890	99901264	ENSRNOG00000003964	Nsmce2	1	0		1
7	101107689	101140773	ENSRNOG00000029292	LOC500877	1	0		1
7	101283736	101333450	ENSRNOG00000056785	AABR07058124.4	1	0		1
7	104669172	104803445	ENSRNOG00000058733	Asap1	1	0		1
7	105099607	105122675	ENSRNOG00000053215	AABR07058210.1	1	0		1
7	106533034	106617305	ENSRNOG00000025528	Efr3a	1	0		1
7	106716729	107011730	ENSRNOG00000005206	Kcnq3	1	0		1
7	114321142	114327430	ENSRNOG00000009103	Chrac1	1	0		1
7	115032525	115048202	ENSRNOG00000032827	Mroh5	1	0		1
7	115842460	115876818	ENSRNOG00000005382	Rn50_7_1158.1	1	0		1
7	116583027	116586463	ENSRNOG00000051156	LOC100910965	1	0		1
7	116630106	116634793	ENSRNOG00000007475	Gpihbp1	1	0		1
7	116768173	116771179	ENSRNOG00000058508	U6	1	0		1
7	116887172	116894634	ENSRNOG00000007728	Gsdmd	1	0		1
7	117323879	117350457	ENSRNOG00000029590	Spatc1	1	0		1
7	117353286	117371559	ENSRNOG00000011781	Oplah	1	0		1
7	117675220	117682404	ENSRNOG00000014314	Slc39a4	1	0		1
7	119169681	119187638	ENSRNOG00000005749	Foxred2	1	0		1
7	119392884	119412110	ENSRNOG00000006440	Ift27	1	0		1
7	119597626	119608129	ENSRNOG00000056854	Tex33	1	0		1
7	119687630	119696995	ENSRNOG00000055973	AABR07058498.1	1	0		1
7	119760388	119770482	ENSRNOG00000007332	Sstr3	1	0		1
7	120070624	120080012	ENSRNOG00000008539	Lgals2	1	0		1
7	120123233	120138696	ENSRNOG00000009360	Sh3bp1	1	0		1
7	120150784	120156789	ENSRNOG00000009884	Lgals1	1	0		1
7	120200201	120430820	ENSRNOG00000055700	AC096473.3	1	0		1
7	120485766	120492461	ENSRNOG00000012090	Slc16a8	1	0		1
7	120761326	120783041	ENSRNOG00000051170	Ddx17	1	0		1
7	120845830	120884792	ENSRNOG00000021795	Fam227a	1	0		1
7	121106841	121129042	ENSRNOG00000016852	Apobec3b	1	0		1
7	121133109	121136236	ENSRNOG00000057782	AC128476.2	1	0		1
7	122492441	122495441	ENSRNOG00000056711	AABR07058532.1	1	0		1
7	123162276	123165304	ENSRNOG00000055418	SNORA44	1	0		1
7	123166411	123183835	ENSRNOG00000005332	Csdc2	1	0		1
7	123453288	123458668	ENSRNOG00000007664	Tnfrsf13c	1	0		1
7	123479855	123490523	ENSRNOG00000043197	LOC688613	1	0		1
7	123508404	123527042	ENSRNOG00000007686	Sept3	1	0		1
7	123625090	123641165	ENSRNOG00000029179	Cyp2d3	1	0		1
7	123815085	123818063	ENSRNOG00000050522	AC120750.1	1	0		1
7	123856067	123894829	ENSRNOG00000022975	Nfam1	1	0		1
7	123960981	123990603	ENSRNOG00000022932	Serhl2	1	0		1
7	124457958	124471109	ENSRNOG00000010549	Tspo	1	0		1
7	124677894	124751905	ENSRNOG00000010834	Mpped1	1	0		1
7	125032364	125056476	ENSRNOG00000022268	Pnpla3	1	0		1
7	126025950	126044347	ENSRNOG00000033502	Ribc2	1	0		1
7	126694998	126704272	ENSRNOG00000029591	Pkdrej	1	0		1
7	129839747	129857082	ENSRNOG00000053803	AABR07058656.1	1	0		1
7	130109163	130122979	ENSRNOG00000031233	Mapk12	1	0		1
7	130294497	130299144	ENSRNOG00000029830	Adm2	1	0		1
7	130324200	130342993	ENSRNOG00000009598	Ncaph2	1	0		1
7	130539802	130548856	ENSRNOG00000029762	Acr	1	0		1
7	132375873	132418212	ENSRNOG00000025898	LOC690142	1	0		1
7	132430353	132759958	ENSRNOG00000015741	Slc2a13	1	0		1
7	135088003	135092284	ENSRNOG00000060824	AABR07058723.1	1	0		1
7	136034830	136076982	ENSRNOG00000050884	AABR07058745.1	1	0		1
7	138149368	138153177	ENSRNOG00000058147	AABR07058804.1	1	0		1
7	139200554	139225516	ENSRNOG00000056446	Endou	1	0		1
7	139454742	139486397	ENSRNOG00000058560	Col2a1	1	0		1
7	139781284	139786844	ENSRNOG00000053603	AC110306.1	1	0		1
7	139899275	139910040	ENSRNOG00000032447	Zfp641	1	0		1
7	139990179	139999230	ENSRNOG00000058860	LOC680590	1	0		1
7	140029732	140033558	ENSRNOG00000010787	Olr1107	1	0		1
7	140087921	140093322	ENSRNOG00000010811	Lalba	1	0		1
7	140246452	140270840	ENSRNOG00000057264	RGD1305928	1	0		1
7	140574788	140583183	ENSRNOG00000053675	Dhh	1	0		1
7	140713713	140724214	ENSRNOG00000021438	Tuba1c	1	0		1
7	140740018	140746697	ENSRNOG00000052880	Prph	1	0		1
7	140756215	140766923	ENSRNOG00000060703	Troap	1	0		1
7	140982842	141004393	ENSRNOG00000056297	Fmnl3	1	0		1
7	141998938	142021205	ENSRNOG00000046069	Higd1c	1	0		1
7	142304838	142321020	ENSRNOG00000004725	Cela1	1	0		1
7	142938722	142941891	ENSRNOG00000036872	AC119007.1	1	0		1
7	143090111	143103237	ENSRNOG00000008242	RGD1305207	1	0		1
7	143179335	143190048	ENSRNOG00000008819	Krt84	1	0		1
7	143527704	143540979	ENSRNOG00000058340	Krt79	1	0		1
7	143544911	143554988	ENSRNOG00000059790	Krt78	1	0		1
7	143746821	143754554	ENSRNOG00000010977	Igfbp6	1	0		1
7	143820400	143840180	ENSRNOG00000012208	Itgb7	1	0		1
7	143839480	143865586	ENSRNOG00000012499	Rarg	1	0		1
7	143936699	143959068	ENSRNOG00000013445	Aaas	1	0		1
7	144049661	144061185	ENSRNOG00000014850	Amhr2	1	0		1
7	144062531	144098601	ENSRNOG00000042094	Prr13	1	0		1
7	144529414	144538466	ENSRNOG00000028679	Hoxc13	1	0		1
7	145029199	145050683	ENSRNOG00000036831	Gtsf1	1	0		1
7	145115551	145145876	ENSRNOG00000036828	Pde1b	1	0		1
8	1547646	2048217	ENSRNOG00000006957	Gria4	1	0		1
8	3973134	4005993	ENSRNOG00000049838	Vom2r24	1	0		1
8	4737808	4787984	ENSRNOG00000060907	AABR07068997.1	1	0		1
8	6048469	6078998	ENSRNOG00000005731	Birc3	1	0		1
8	17453622	17528306	ENSRNOG00000005955	Naalad2	1	0		1
8	17654763	17657982	ENSRNOG00000060155	7SK	1	0		1
8	17690457	17699389	ENSRNOG00000054772	AABR07069336.1	1	0		1
8	18437287	18511371	ENSRNOG00000039931	Muc16	1	0		1
8	22268157	22273047	ENSRNOG00000020901	S1pr5	1	0		1
8	22964161	22969959	ENSRNOG00000012604	Swsap1	1	0		1
8	22978681	23002885	ENSRNOG00000013027	Rgl3	1	0		1
8	23000372	23016899	ENSRNOG00000013263	Ccdc151	1	0		1
8	23110648	23122261	ENSRNOG00000027736	Cnn1	1	0		1
8	23235094	23295082	ENSRNOG00000055496	LOC103690166	1	0		1
8	25709972	25831969	ENSRNOG00000045585	Dpy19l2	1	0		1
8	27864850	27910311	ENSRNOG00000031469	Glb1l3	1	0		1
8	32563374	32611612	ENSRNOG00000008515	Tmem45b	1	0		1
8	33511642	33518665	ENSRNOG00000059005	Kcnj1	1	0		1
8	37674211	37677207	ENSRNOG00000060887	U6	1	0		1
8	39082827	39095677	ENSRNOG00000049289	LOC100911068	1	0		1
8	39876555	39891442	ENSRNOG00000050964	LOC100911068	1	0		1
8	40007291	40015234	ENSRNOG00000033490	Vsig2	1	0		1
8	40522333	40692962	ENSRNOG00000051260	Olr1206	1	0		1
8	44164867	44329951	ENSRNOG00000053577	Gramd1b	1	0		1
8	44844757	44975957	ENSRNOG00000053239	Clmp	1	0		1
8	45083820	45140293	ENSRNOG00000008138	RGD1309108	1	0		1
8	45152808	45218374	ENSRNOG00000008153	Crtam	1	0		1
8	46603228	46677944	ENSRNOG00000031126	Tecta	1	0		1
8	48251754	48254757	ENSRNOG00000054859	U6	1	0		1
8	48308283	48382219	ENSRNOG00000060513	AC107174.2	1	0		1
8	48403860	48431385	ENSRNOG00000006663	Usp2	1	0		1
8	48577452	48584753	ENSRNOG00000008526	Pdzd3	1	0		1
8	48754236	48764742	ENSRNOG00000029089	Foxr1	1	0		1
8	48996684	49047554	ENSRNOG00000026985	Phldb1	1	0		1
8	49199456	49202475	ENSRNOG00000055883	U6atac	1	0		1
8	49376244	49410588	ENSRNOG00000026702	Amica1	1	0		1
8	49674140	49703919	ENSRNOG00000016412	Fxyd6	1	0		1
8	49708077	49717455	ENSRNOG00000016469	Fxyd2	1	0		1
8	50534609	50539876	ENSRNOG00000055909	Apoa4	1	0		1
8	54965083	55001264	ENSRNOG00000038746	Bco2	1	0		1
8	55447209	55470088	ENSRNOG00000011228	Layn	1	0		1
8	55471201	55493552	ENSRNOG00000043383	LOC100359479	1	0		1
8	59505590	59529866	ENSRNOG00000013419	Hykk	1	0		1
8	59782474	59851890	ENSRNOG00000015149	Nrg4	1	0		1
8	60115329	60122711	ENSRNOG00000015336	Isl2	1	0		1
8	60126124	60572458	ENSRNOG00000006864	Scaper	1	0		1
8	62379002	62388664	ENSRNOG00000019317	Cplx3	1	0		1
8	62721388	62746368	ENSRNOG00000007687	Sema7a	1	0		1
8	63445144	63535946	ENSRNOG00000009332	Rec114	1	0		1
8	63598263	63640154	ENSRNOG00000009450	Hcn4	1	0		1
8	64797018	64802867	ENSRNOG00000050690	Nr2e3	1	0		1
8	66899490	66978332	ENSRNOG00000014164	Paqr5	1	0		1
8	67613235	67684473	ENSRNOG00000006723	Itga11	1	0		1
8	68030121	68040933	ENSRNOG00000013959	Skor1	1	0		1
8	69488537	69533615	ENSRNOG00000050915	AABR07070416.2	1	0		1
8	70408028	70438428	ENSRNOG00000052051	Slc24a1	1	0		1
8	70628367	70684615	ENSRNOG00000030800	Igdcc3	1	0		1
8	70907797	70912071	ENSRNOG00000014383	AABR07070456.1	1	0		1
8	71164905	71201036	ENSRNOG00000015896	Rbpms2	1	0		1
8	71370870	71535859	ENSRNOG00000016121	Trip4	1	0		1
8	71725271	71731085	ENSRNOG00000022852	Snx22	1	0		1
8	71819729	71942410	ENSRNOG00000017332	Dapk2	1	0		1
8	72475925	72631665	ENSRNOG00000027295	LOC100911293	1	0		1
8	72901691	72904818	ENSRNOG00000055029	AABR07070507.1	1	0		1
8	73590910	73594832	ENSRNOG00000009106	C2cd4b	1	0		1
8	73671795	73675717	ENSRNOG00000034236	C2cd4a	1	0		1
8	75514504	75607712	ENSRNOG00000027145	Rora	1	0		1
8	76752092	76840093	ENSRNOG00000061928	Myo1e	1	0		1
8	79442477	79445480	ENSRNOG00000059364	U6	1	0		1
8	79779583	79784092	ENSRNOG00000054460	Khdc3	1	0		1
8	81750305	81754892	ENSRNOG00000053321	AABR07070720.1	1	0		1
8	83307184	83424012	ENSRNOG00000011251	Hcrtr2	1	0		1
8	84652325	84656341	ENSRNOG00000059400	AABR07070796.1	1	0		1
8	84670699	84683651	ENSRNOG00000058073	AABR07070799.1	1	0		1
8	85603255	85620616	ENSRNOG00000054182	AABR07070816.1	1	0		1
8	85948791	86065909	ENSRNOG00000025332	Cd109	1	0		1
8	87040299	87160768	ENSRNOG00000058470	Col12a1	1	0		1
8	93437248	93440507	ENSRNOG00000029843	LOC100359563	1	0		1
8	94120328	94225531	ENSRNOG00000022847	Dopey1	1	0		1
8	94798936	94857943	ENSRNOG00000010545	Mrap2	1	0		1
8	97533377	97576155	ENSRNOG00000028036	Adamts7	1	0		1
8	99974934	100060236	ENSRNOG00000030183	Plod2	1	0		1
8	104388395	104398739	ENSRNOG00000060001	AABR07071199.2	1	0		1
8	104414067	104544717	ENSRNOG00000011909	Rasa2	1	0		1
8	104724243	104793039	ENSRNOG00000012480	Pxylp1	1	0		1
8	104840440	104915359	ENSRNOG00000012862	Spsb4	1	0		1
8	106501104	106528211	ENSRNOG00000013932	Rbp2	1	0		1
8	107697080	107717813	ENSRNOG00000031523	AABR07071287.1	1	0		1
8	108080157	108087950	ENSRNOG00000057020	LOC102547937	1	0		1
8	109708733	109711737	ENSRNOG00000043551	AABR07071328.1	1	0		1
8	111673047	111723733	ENSRNOG00000030625	Tf	1	0		1
8	111969788	111986972	ENSRNOG00000010911	Tmem108	1	0		1
8	112992461	112998910	ENSRNOG00000056504	AABR07071385.1	1	0		1
8	113687475	113692081	ENSRNOG00000037305	LOC688828	1	0		1
8	113786628	113939497	ENSRNOG00000042432	Nek11	1	0		1
8	114913722	114920671	ENSRNOG00000048161	Tlr9	1	0		1
8	115153070	115166206	ENSRNOG00000012406	Pcbp4	1	0		1
8	116011621	116048354	ENSRNOG00000014832	Mapkapk3	1	0		1
8	116432802	116440438	ENSRNOG00000017589	Gnat1	1	0		1
8	116437196	116472315	ENSRNOG00000017704	Sema3f	1	0		1
8	116684201	116700632	ENSRNOG00000032618	Mst1r	1	0		1
8	116705627	116712216	ENSRNOG00000032642	Actl11	1	0		1
8	116728241	116751209	ENSRNOG00000030101	Traip	1	0		1
8	116751778	116764626	ENSRNOG00000029195	Uba7	1	0		1
8	116769582	116774368	ENSRNOG00000061650	Cdhr4	1	0		1
8	116873221	116967796	ENSRNOG00000030714	Bsn	1	0		1
8	117265937	117281017	ENSRNOG00000047768	Lamb2	1	0		1
8	117692205	117727344	ENSRNOG00000020579	Col7a1	1	0		1
8	118987553	119015071	ENSRNOG00000020948	Pth1r	1	0		1
8	119119269	119134046	ENSRNOG00000020981	Prss46	1	0		1
8	119141934	119159471	ENSRNOG00000027799	Tmie	1	0		1
8	119158331	119175330	ENSRNOG00000033921	Als2cl	1	0		1
8	119214995	119221632	ENSRNOG00000037171	Tdgf1	1	0		1
8	119226212	119260145	ENSRNOG00000030688	Lrrc2	1	0		1
8	119283268	119286524	ENSRNOG00000007803	RGD1565653	1	0		1
8	119324113	119329338	ENSRNOG00000033234	Ccrl2	1	0		1
8	119821401	119892061	ENSRNOG00000008865	Stac	1	0		1
