Chromosome	Gene-Start	Gene-End	Gene-ID	Gene-Name	Peaks-on-Gene-Body	Mean-Distance-of-Gene-to-Nearest-Peaks	sd	Number-of-Peaks-Associated-with-Gene
17	47609589	47684361	ENSMUSG00000023984	Gm20517	3	0	0	3
17	53564861	53673220	ENSMUSG00000000708	Kat2b	3	0	0	3
17	55984511	55997381	ENSMUSG00000011589	Fsd1	3	0	0	3
17	56100091	56111803	ENSMUSG00000002831	Plin4	3	0	0	3
17	56268819	56278786	ENSMUSG00000047123	Ticam1	3	0	0	3
17	56278462	56292511	ENSMUSG00000024197	Plin3	3	0	0	3
17	56582825	56606794	ENSMUSG00000071054	Safb	3	0	0	3
17	56713432	56719699	ENSMUSG00000054723	Vmac	3	0	0	3
17	57065556	57080510	ENSMUSG00000002668	Dennd1c	3	0	0	3
17	57091535	57107942	ENSMUSG00000079414	Gm11110	3	0	0	3
17	65780573	65842426	ENSMUSG00000061950	Ppp4r1	3	0	0	3
17	66121520	66152674	ENSMUSG00000035842	Ddx11	3	0	0	3
17	83213292	83225570	ENSMUSG00000024247	Pkdcc	3	0	0	3
18	12126850	12157867	ENSMUSG00000024404	Riok3	3	0	0	3
18	35649851	35657238	ENSMUSG00000073600	Prob1	3	0	0	3
18	35670603	35705144	ENSMUSG00000024350	Dnajc18	3	0	0	3
18	37843101	37937476	ENSMUSG00000024456	Diaph1	3	0	0	3
18	38266592	38286402	ENSMUSG00000024440	Pcdh12	3	0	0	3
18	49977427	50107673	ENSMUSG00000062210	Tnfaip8	3	0	0	3
18	53243662	53391323	ENSMUSG00000024535	Snx24	3	0	0	3
18	60473693	60503983	ENSMUSG00000038059	Smim3	3	0	0	3
18	61018362	61038199	ENSMUSG00000024619	Cdx1	3	0	0	3
18	61043150	61085561	ENSMUSG00000024620	Pdgfrb	3	0	0	3
18	61103572	61132649	ENSMUSG00000024621	Csf1r	3	0	0	3
18	73927986	74067359	ENSMUSG00000024558	Mapk4	3	0	0	3
18	77936467	78035527	ENSMUSG00000039840	Epg5	3	0	0	3
18	80733641	80936058	ENSMUSG00000024566	Atp9b	3	0	0	3
18	82473146	82586137	ENSMUSG00000041607	Mbp	3	0	0	3
19	3984661	3990507	ENSMUSG00000024866	Acy3	3	0	0	3
19	4134925	4141609	ENSMUSG00000024842	Cabp4	3	0	0	3
19	4163824	4177479	ENSMUSG00000075289	Carns1	3	0	0	3
19	5036826	5041634	ENSMUSG00000047379	B4gat1	3	0	0	3
19	5687131	5703362	ENSMUSG00000004054	Map3k11	3	0	0	3
19	5824208	5847478	ENSMUSG00000092274	Neat1	3	0	0	3
19	5969734	5988143	ENSMUSG00000037451	Slc22a20	3	0	0	3
19	6062321	6079197	ENSMUSG00000024799	Tm7sf2	3	0	0	3
19	6133874	6143406	ENSMUSG00000024944	Arl2	3	0	0	3
19	6268295	6278605	ENSMUSG00000085196	Gm14963	3	0	0	3
19	6397340	6415716	ENSMUSG00000032946	Rasgrp2	3	0	0	3
19	7265325	7275725	ENSMUSG00000024968	Rcor2	3	0	0	3
19	8927552	8942082	ENSMUSG00000071647	Eml3	3	0	0	3
19	9984674	10003633	ENSMUSG00000037418	Best1	3	0	0	3
19	10717643	10740974	ENSMUSG00000024669	Cd5	3	0	0	3
19	10837727	10859862	ENSMUSG00000024737	Slc15a3	3	0	0	3
19	22137119	22990384	ENSMUSG00000052387	Trpm3	3	0	0	3
19	29020333	29049961	ENSMUSG00000024782	Ak3	3	0	0	3
19	30567051	31767033	ENSMUSG00000052920	Prkg1	3	0	0	3
19	34581531	34589231	ENSMUSG00000074896	Ifit3	3	0	0	3
19	34592388	34603968	ENSMUSG00000079339	Ifit1bl1	3	0	0	3
19	34605970	34613901	ENSMUSG00000062488	Ifit3b	3	0	0	3
19	37020791	37210601	ENSMUSG00000039652	Cpeb3	3	0	0	3
19	37898536	38045577	ENSMUSG00000048612	Myof	3	0	0	3
19	41827970	41833083	ENSMUSG00000067199	Frat1	3	0	0	3
19	42754605	42781978	ENSMUSG00000025188	Hps1	3	0	0	3
19	43846321	43942191	ENSMUSG00000025195	Dnmbp	3	0	0	3
19	45045576	45056883	ENSMUSG00000025212	Sfxn3	3	0	0	3
19	45361734	45530513	ENSMUSG00000025217	Btrc	3	0	0	3
19	46150509	46287010	ENSMUSG00000025224	Gbf1	3	0	0	3
19	46339121	46375752	ENSMUSG00000025227	Mfsd13a	3	0	0	3
19	47088766	47131643	ENSMUSG00000025047	Pdcd11	3	0	0	3
19	47104853	47140294	ENSMUSG00000033033	Calhm2	3	0	0	3
19	55249938	55298220	ENSMUSG00000024981	Acsl5	3	0	0	3
19	55270791	55318032	ENSMUSG00000024982	Zdhhc6	3	0	0	3
19	55314295	55627809	ENSMUSG00000024983	Vti1a	3	0	0	3
19	56319535	56392037	ENSMUSG00000049134	Nrap	3	0	0	3
19	56395129	56442844	ENSMUSG00000025076	Casp7	3	0	0	3
19	60887749	61093053	ENSMUSG00000003228	Grk5	3	0	0	3
17	84012492	84019056	ENSMUSG00000103015	Gm37549	2	35703.5	25152.6134194061	24
4	135117721	135122447	ENSMUSG00000086884	Gm16225	2	39225.8421052632	25742.1587894324	19
17	46016493	46034369	ENSMUSG00000023951	Vegfa	2	29085.1176470588	36463.4846488277	17
17	31675933	31682224	ENSMUSG00000024041	Cryaa	2	34923.9333333333	31255.1917755084	15
17	84183431	84189947	ENSMUSG00000045817	Zfp36l2	2	38615.2666666667	24416.6404921686	15
1	92322510	92330388	ENSMUSG00000101265	Gm29099	2	58017.6428571429	44014.3548657396	14
2	153616433	153634781	ENSMUSG00000056941	Commd7	2	31572.8571428571	22076.8803288632	14
4	134928898	134938048	ENSMUSG00000028821	Syf2	2	30174	29863.8457052619	14
5	112154237	112165744	ENSMUSG00000104538	1700016B01Rik	2	34080.5384615385	31774.7626993903	13
2	36035826	36051406	ENSMUSG00000026895	Ndufa8	2	21173.3333333333	14465.6964344387	12
2	93085442	93100244	ENSMUSG00000087559	Gm13802	2	13759.8333333333	11098.1844447503	12
4	131485197	131506027	ENSMUSG00000078531	Gm831	2	44976.25	48432.2635386503	12
17	26505090	26510519	ENSMUSG00000024190	Dusp1	2	9407.5	8689.61106463031	12
2	166271908	166295331	ENSMUSG00000084840	Gm11468	2	12788.1818181818	10760.1568930772	11
7	139292317	139298865	ENSMUSG00000110115	Gm32486	2	10827.1	10349.59306178	10
11	95509345	95516570	ENSMUSG00000046719	Nxph3	2	8239.6	7942.33068507671	10
11	118986188	118993341	ENSMUSG00000046697	Enpp7	2	16033	15630.1290603899	10
1	91609406	91625000	ENSMUSG00000101705	Gm28380	2	30892	33496.7543576986	9
3	84348876	84381921	ENSMUSG00000104004	4930565D16Rik	2	9927.77777777778	12378.6442894383	9
4	133478132	133488438	ENSMUSG00000046694	Fam46b	2	23593.1111111111	19065.6329061249	9
10	59321296	59373804	ENSMUSG00000019916	P4ha1	2	18076.2222222222	12689.5180146625	9
12	55488910	55494647	ENSMUSG00000021025	Nfkbia	2	13931.5555555556	14725.6750533813	9
14	31904528	31932216	ENSMUSG00000046005	D830044D21Rik	2	20248.8888888889	16311.1569902662	9
15	88860186	88866226	ENSMUSG00000035828	Pim3	2	4030.77777777778	3553.06778635652	9
16	29750310	29756312	ENSMUSG00000116814	AC154438.1	2	12015.3333333333	9469.73366837737	9
17	29688878	29719012	ENSMUSG00000024018	Ccdc167	2	27947	18251.1382042326	9
2	32485988	32492648	ENSMUSG00000103175	Gm37169	2	4369.375	4615.68818386969	8
4	106841261	106849920	ENSMUSG00000086940	Gm12746	2	9406.25	7814.66267894618	8
4	150234721	150249379	ENSMUSG00000063524	Eno1	2	4516.5	3793.16539506066	8
7	101060809	101063475	ENSMUSG00000109171	Gm5735	2	7597.625	6132.42478114722	8
9	21870274	21892689	ENSMUSG00000111766	Gm47873	2	2532	3091.83403731276	8
9	61370297	61374193	ENSMUSG00000074256	Gm10655	2	11199.25	12984.4698527565	8
11	31664681	31673885	ENSMUSG00000044502	Bod1	2	13345.5	20953.8551038773	8
15	38435725	38457134	ENSMUSG00000115009	G930009F23Rik	2	6022.75	6014.79263981727	8
15	75702280	75715985	ENSMUSG00000022580	Rhpn1	2	4295.25	4272.14605655886	8
16	95979454	95992903	ENSMUSG00000022913	Psmg1	2	18467	16133.4032544726	8
17	87488748	87503116	ENSMUSG00000100847	Gm28676	2	20221.875	20262.8470601281	8
2	25466209	25472046	ENSMUSG00000015090	Ptgds	2	2547.28571428571	2671.66519323846	7
2	30593040	30609443	ENSMUSG00000047363	Cstad	2	4234.57142857143	4538.89218705559	7
2	166206730	166210627	ENSMUSG00000085046	Gm11467	2	6055.14285714286	6112.64796490499	7
3	107819721	107835539	ENSMUSG00000106426	Gm36211	2	7338.71428571429	5861.51592207698	7
4	138894879	138915945	ENSMUSG00000041161	Otud3	2	3422.14285714286	4912.08921704304	7
4	148641317	148672072	ENSMUSG00000070577	Gm572	2	7349.28571428572	6600.82824889639	7
4	154665933	154669867	ENSMUSG00000051276	Actrt2	2	31867.2857142857	35130.0108108641	7
5	136691146	136701594	ENSMUSG00000005474	Myl10	2	39077.1428571429	31181.0216393913	7
6	100228065	100289485	ENSMUSG00000072872	Rybp	2	12876.4285714286	12503.0579973747	7
7	79271188	79275035	ENSMUSG00000108387	Gm31510	2	15621.4285714286	13144.1323139154	7
9	57996041	58007951	ENSMUSG00000097604	Gm17322	2	4945	5252.87968641963	7
9	106427454	106432068	ENSMUSG00000048758	Rpl29	2	10697.1428571429	9767.70889937129	7
11	98324915	98331648	ENSMUSG00000038255	Neurod2	2	3213.28571428571	4326.7687987799	7
11	120345190	120350542	ENSMUSG00000062825	Actg1	2	13451.4285714286	14086.0841833012	7
15	74605529	74638353	ENSMUSG00000022603	Mroh4	2	5115.14285714286	5937.70478744583	7
15	75594628	75599981	ENSMUSG00000022579	Gpihbp1	2	2707.14285714286	3671.33361003743	7
16	10781740	10787536	ENSMUSG00000038037	Socs1	2	7501.42857142857	9296.52269860695	7
17	25565392	25572686	ENSMUSG00000024176	Sox8	2	10881.4285714286	12757.007000823	7
17	29461396	29493925	ENSMUSG00000097125	Gm26885	2	6827.14285714286	7115.94058970355	7
18	11050508	11086135	ENSMUSG00000005836	Gata6	2	99647.1428571429	86906.5212578599	7
18	60772510	60779046	ENSMUSG00000024608	Rps14	2	9651.42857142857	8620.32680852149	7
18	75364832	75369088	ENSMUSG00000092569	Gm20544	2	13395.7142857143	12433.3855099122	7
1	75307396	75319990	ENSMUSG00000026209	Dnpep	2	5705.16666666667	6609.28448220128	6
2	25490345	25495911	ENSMUSG00000026943	Lcn12	2	3564.66666666667	3058.12182011552	6
2	131413161	131415962	ENSMUSG00000089113	Gm22902	2	8175.33333333333	11376.3634377013	6
2	131988915	132032258	ENSMUSG00000027339	Rassf2	2	4182.33333333333	3937.98027758732	6
4	136135496	136138098	ENSMUSG00000088614	Gm26001	2	6432	8474.69022442709	6
5	118994061	118998996	ENSMUSG00000107371	Gm43784	2	5279.66666666667	6055.13935980558	6
5	142902615	142908754	ENSMUSG00000029580	Actb	2	7631.33333333333	8545.31152543116	6
6	91592758	91595652	ENSMUSG00000108335	Gm45215	2	6840	7146.42288141417	6
6	115003881	115039876	ENSMUSG00000030316	Tamm41	2	2729	3447.26111572651	6
7	112981903	113011392	ENSMUSG00000110207	Gm33586	2	7888.66666666667	10135.7436563218	6
7	135740676	135833687	ENSMUSG00000109831	Gm36431	2	2264	2159.4436320497	6
8	88626063	88638128	ENSMUSG00000031662	Snx20	2	6610	9884.79944156683	6
8	126930167	126947844	ENSMUSG00000093904	Tomm20	2	6612.66666666667	6421.40298273412	6
9	61912784	61916542	ENSMUSG00000007892	Rplp1	2	7324	6865.02626360599	6
12	85428610	85438249	ENSMUSG00000113940	Gm40477	2	1621.33333333333	1312.38449650499	6
14	70075203	70083114	ENSMUSG00000033730	Egr3	2	2930.66666666667	2640.13428951382	6
14	76830821	76853799	ENSMUSG00000115353	Gm48968	2	6645.16666666667	7755.48516642683	6
15	101113755	101120540	ENSMUSG00000047034	Ankrd33	2	7371.33333333333	6422.61107857752	6
17	23550465	23557704	ENSMUSG00000067882	Casp16-ps	2	8678	10140.9373531247	6
1	134558171	134635785	ENSMUSG00000042207	Kdm5b	2	703.8	976.103836689519	5
2	26186229	26193678	ENSMUSG00000085545	Gm13553	2	6538.6	8039.55274253487	5
2	27882425	27889052	ENSMUSG00000085766	2810430I11Rik	2	16976.2	16727.4068133707	5
2	131545350	131564283	ENSMUSG00000027335	Adra1d	2	1451.2	1800.45860824402	5
2	152734251	152737910	ENSMUSG00000042745	Id1	2	3391.8	4106.93592596719	5
2	158510796	158551262	ENSMUSG00000074625	Arhgap40	2	6283.4	8798.15868804377	5
2	168147517	168155533	ENSMUSG00000085267	Gm14235	2	7871.4	10090.2154734178	5
3	84441698	84482429	ENSMUSG00000041842	Fhdc1	2	3074.4	3569.07226040606	5
3	121950541	122017253	ENSMUSG00000039831	Arhgap29	2	15685.8	18096.8763796408	5
4	45761877	45766223	ENSMUSG00000085876	Gm12409	2	5047.4	6672.09654456528	5
4	120403281	120530686	ENSMUSG00000000085	Scmh1	2	14449.8	13603.5755116072	5
4	134802259	134855345	ENSMUSG00000028826	Tmem57	2	1955.6	3442.743135931	5
4	138423788	138426502	ENSMUSG00000083326	Rpl38-ps1	2	1554	3045.06650173687	5
4	148433995	148446771	ENSMUSG00000047719	Ubiad1	2	10038.2	13132.3220604735	5
5	94302019	94308796	ENSMUSG00000094560	A430089I19Rik	2	6332.6	10281.2865099656	5
5	140562619	140567071	ENSMUSG00000036586	Grifin	2	3856.2	4408.92415448486	5
6	88917708	88923137	ENSMUSG00000107676	Gm44178	2	4158.4	4753.62059908024	5
6	91206716	91212044	ENSMUSG00000107397	4930402H05Rik	2	5350.8	5067.4665465102	5
6	91597232	91606014	ENSMUSG00000108308	Gm45218	2	12072.2	11930.4237435223	5
6	116765029	116767652	ENSMUSG00000088374	Gm22882	2	19769.4	19637.4891546756	5
6	120664369	120771690	ENSMUSG00000071226	Cecr2	2	9782.6	10051.66913005	5
6	145738193	145748273	ENSMUSG00000085658	Gm15704	2	11637	12279.6501375243	5
7	112951962	112957957	ENSMUSG00000098132	Rassf10	2	10738.4	11362.2633660728	5
8	84660831	84664852	ENSMUSG00000053560	Ier2	2	4379.8	5719.45860200072	5
9	44648921	44652652	ENSMUSG00000111060	Gm47238	2	1839	2473.32033913927	5
9	65520606	65531806	ENSMUSG00000111818	Gm17749	2	2157	2521.35033265907	5
9	71110159	71170682	ENSMUSG00000032204	Aqp9	2	22216.6	28741.2786128245	5
9	96332155	96366442	ENSMUSG00000032412	Atp1b3	2	10935	13710.8249751793	5
11	55250109	55338564	ENSMUSG00000055333	Fat2	2	9342.2	12117.6421262554	5
11	79709969	79712534	ENSMUSG00000065395	Mir193a	2	1880.2	1747.17677983655	5
11	117034578	117042193	ENSMUSG00000086902	Gm11728	2	1079.2	1507.67741907876	5
11	117479375	117484597	ENSMUSG00000110653	Gm34418	2	6466.2	7044.36787085967	5
11	120760794	120764919	ENSMUSG00000078249	Hmga1b	2	3437.6	4056.38321661058	5
12	8392209	8400856	ENSMUSG00000112452	Gm48075	2	7633.4	7739.27143211814	5
12	86880201	86886798	ENSMUSG00000034168	Irf2bpl	2	4481.8	5956.96589716611	5
12	111929929	111933037	ENSMUSG00000113926	Gm3565	2	3318.6	4575.76095310933	5
12	112391026	112407812	ENSMUSG00000113120	E330035G20Rik	2	6976.8	7284.44336926302	5
12	112690486	112695588	ENSMUSG00000103898	Gm30238	2	3967.8	4602.12241253968	5
13	55150640	55169259	ENSMUSG00000005320	Fgfr4	2	3845.2	7134.98207425919	5
15	59646350	59657599	ENSMUSG00000032501	Trib1	2	3871.2	5064.804162058	5
15	75744990	75750228	ENSMUSG00000047591	Mafa	2	5035.2	5945.39310727222	5
15	84714129	84722266	ENSMUSG00000116396	AL611987.1	2	1638.6	1759.97394867083	5
15	85732983	85803319	ENSMUSG00000022383	Ppara	2	4031	4259.98444832842	5
15	86212054	86214657	ENSMUSG00000088071	Gm22818	2	3593.6	4085.1316747444	5
16	30193071	30200799	ENSMUSG00000101888	1700025H01Rik	2	5723.8	7539.77709882726	5
17	34967912	34972636	ENSMUSG00000092609	Gm20481	2	828.4	823.73466601813	5
17	56550914	56556387	ENSMUSG00000110218	Gm20219	2	2449.2	3197.52266606509	5
18	24104257	24123953	ENSMUSG00000047989	Ino80c	2	15591	14751.8785583396	5
18	61685935	61693037	ENSMUSG00000024578	Il17b	2	1322.2	2093.68352431785	5
19	4261168	4271172	ENSMUSG00000034616	Ssh3	2	3502	3496.66555449617	5
19	45148680	45157443	ENSMUSG00000025215	Tlx1	2	8089.2	14306.2677592725	5
19	45551775	45562531	ENSMUSG00000025218	Poll	2	5066.2	6134.7631331617	5
1	120066877	120076074	ENSMUSG00000050777	Tmem37	2	2263.5	2852.70216928909	4
1	131126955	131140340	ENSMUSG00000016526	Dyrk3	2	1478.5	1892.4278057564	4
1	131686695	131715939	ENSMUSG00000052688	Rab7b	2	1281	2390.52602300554	4
1	134095905	134101159	ENSMUSG00000102380	Gm38140	2	253.5	335.186018005923	4
1	134383940	134391481	ENSMUSG00000050526	4933406M09Rik	2	3521	4066.52037988254	4
1	180254429	180275463	ENSMUSG00000102923	Gm31728	2	9919	11633.9480830886	4
1	180800332	180815943	ENSMUSG00000060743	H3f3a	2	3117	5028.01339165546	4
1	191130657	191134514	ENSMUSG00000102777	Gm38161	2	2536.5	3358.95425194608	4
2	27061136	27074179	ENSMUSG00000009214	Mymk	2	1369	2050.74327988659	4
2	28093477	28128231	ENSMUSG00000086425	F730016J06Rik	2	12635	14600.8321680649	4
2	30712647	30722057	ENSMUSG00000075416	Gm14488	2	2724.5	3250.21030088824	4
2	34170957	34375142	ENSMUSG00000038718	Pbx3	2	8779.5	11121.1282551127	4
2	127361208	127367721	ENSMUSG00000058620	Adra2b	2	2340	3436.19945094383	4
2	131068720	131088765	ENSMUSG00000027322	Siglec1	2	4368	5964.83293982321	4
2	152411455	152417027	ENSMUSG00000074682	Zcchc3	2	1078.5	1746.67770352747	4
2	152931398	152935208	ENSMUSG00000074676	Foxs1	2	450	525.991127935317	4
2	154721852	154740451	ENSMUSG00000085691	Gm14216	2	3025	5561.24985951899	4
2	155749117	155755971	ENSMUSG00000027611	Procr	2	765	916.678787798649	4
2	160363203	160369065	ENSMUSG00000074622	Mafb	2	35318	41741.5240737566	4
2	163436476	163455824	ENSMUSG00000017943	Gdap1l1	2	2589	3043.66467710664	4
2	164495520	164508801	ENSMUSG00000017721	Pigt	2	1050	1611.41759536958	4
2	167490645	167516673	ENSMUSG00000006418	Rnf114	2	1614	2886.75042218755	4
2	168333700	168336336	ENSMUSG00000064961	Gm22704	2	12241.75	15431.5699865568	4
3	89271233	89283142	ENSMUSG00000027954	Efna1	2	2979.5	3600.44816654816	4
4	45182875	45286436	ENSMUSG00000035615	Frmpd1	2	8538.5	9859.41054695124	4
4	46154847	46198311	ENSMUSG00000028329	Xpa	2	2795	5014.24969462032	4
4	108326140	108342044	ENSMUSG00000048351	Coa7	2	2978.5	3679.0328892251	4
4	115054426	115072255	ENSMUSG00000028717	Tal1	2	1723	2522.88961312222	4
4	124654807	124661155	ENSMUSG00000090125	Pou3f1	2	2373	3001.36169096629	4
4	124957147	124989009	ENSMUSG00000087011	Gm12930	2	2224.5	2580.284286663	4
4	130306595	130315963	ENSMUSG00000028773	Fabp3	2	3098.5	3756.00891905224	4
4	133083474	133089646	ENSMUSG00000097088	Gm26615	2	3227.5	5588.2920765949	4
4	136141497	136146255	ENSMUSG00000007872	Id3	2	1123	1899.5188864552	4
4	138432671	138442765	ENSMUSG00000041241	Mul1	2	727.25	964.685570535809	4
5	33016816	33028466	ENSMUSG00000018965	Ywhah	2	3988.25	4683.09003223299	4
5	64381454	64386705	ENSMUSG00000105443	Gm43837	2	898	1732.59112314475	4
5	110647918	110655417	ENSMUSG00000033294	Noc4l	2	3110	4301.48811459476	4
5	118950339	118961761	ENSMUSG00000107144	4930413E15Rik	2	2245.25	3538.53504292384	4
5	120429699	120441723	ENSMUSG00000029595	Lhx5	2	1289	1490.64683946265	4
5	123392798	123458432	ENSMUSG00000038342	Mlxip	2	2350	3710.79506305589	4
5	144983019	145086030	ENSMUSG00000038770	Kpna7	2	460.5	585.445983844795	4
5	147858461	147876956	ENSMUSG00000029649	Pomp	2	5131.5	7015.4393780195	4
6	51377710	51393291	ENSMUSG00000107660	Gm6559	2	7456	8685.00132412195	4
6	86626164	86630210	ENSMUSG00000033508	Asprv1	2	3739.25	5084.06906424372	4
6	99967016	99993215	ENSMUSG00000108151	Gm33201	2	3851	4654.47870335659	4
6	124430259	124466794	ENSMUSG00000008153	Clstn3	2	3067	4858.14141416242	4
7	19503986	19510367	ENSMUSG00000057667	Bloc1s3	2	2144	2477.02402087667	4
7	28177469	28187794	ENSMUSG00000002409	Dyrk1b	2	3403.5	3930.02328237378	4
7	73626201	73629435	ENSMUSG00000108497	Gm44738	2	501.5	664.833061753099	4
7	118380217	118450222	ENSMUSG00000058420	Syt17	2	3039.5	4233.76274724978	4
7	142375411	142390038	ENSMUSG00000007891	Ctsd	2	4781.5	6499.51200732281	4
7	142966329	142971264	ENSMUSG00000009248	Ascl2	2	2115.5	2444.13317967741	4
7	143864838	143900546	ENSMUSG00000031085	Gm498	2	2477.5	3254.33172863493	4
8	11553571	11563751	ENSMUSG00000045969	Ing1	2	5125	7379.75835196068	4
8	22755727	22783344	ENSMUSG00000031538	Plat	2	2514.5	3549.21780114999	4
8	35824212	35828559	ENSMUSG00000055976	Cldn23	2	1671	1944.99048840862	4
8	72317033	72322156	ENSMUSG00000055148	Klf2	2	822.5	1486.16116218935	4
8	84814905	84824823	ENSMUSG00000053226	Dand5	2	1703.5	2317.15695051788	4
8	126296558	126395982	ENSMUSG00000057060	Slc35f3	2	27630	49968.2819396465	4
9	30425108	30467233	ENSMUSG00000031993	Snx19	2	1584	2927.8105585346	4
9	31149057	31213815	ENSMUSG00000031996	Aplp2	2	1329.5	2015.79438435571	4
9	43241599	43280576	ENSMUSG00000095385	D630033O11Rik	2	1212.5	1544.95145554804	4
9	118584353	118592195	ENSMUSG00000110676	Gm45897	2	703	948.12727696936	4
9	120578135	120583238	ENSMUSG00000110962	Gm47062	2	4081.5	5238.14754151376	4
10	21880184	22000403	ENSMUSG00000019970	Sgk1	2	2599	3772.67385285291	4
10	61029303	61038580	ENSMUSG00000093568	Gm20611	2	8502.5	12214.6090809326	4
10	69334646	69354938	ENSMUSG00000019942	Cdk1	2	3474	4051.94208579869	4
10	83992228	84006860	ENSMUSG00000111699	C230099D08Rik	2	17165	20697.2534409762	4
11	4255557	4273014	ENSMUSG00000034394	Lif	2	1079.5	1490.10972750331	4
11	50023346	50105258	ENSMUSG00000020376	Rnf130	2	4474	6387.14083138927	4
11	59154869	59165739	ENSMUSG00000049287	Iba57	2	631	746.691368639011	4
11	69183432	69199843	ENSMUSG00000020891	Alox8	2	1979	2426.64130023372	4
11	76677808	76699164	ENSMUSG00000046275	Tusc5	2	3518.5	4114.98760629968	4
11	84910450	84918366	ENSMUSG00000020526	Znhit3	2	5617.5	6616.77728706858	4
11	88066279	88085229	ENSMUSG00000018377	Vezf1	2	1136	1794.62010836091	4
11	98596291	98600086	ENSMUSG00000086545	Lrrc3c	2	3307.5	4122.22532943878	4
11	103964739	103985837	ENSMUSG00000062421	Arf2	2	17182	21214.4957988636	4
11	115522602	115538276	ENSMUSG00000020738	Sumo2	2	632.25	1132.59006264403	4
11	117083836	117086412	ENSMUSG00000093083	Gm24323	2	1094.5	1305.33788729202	4
11	117094448	117099067	ENSMUSG00000087057	Gm11730	2	1417	2145.65887316693	4
11	118392251	118404092	ENSMUSG00000033880	Lgals3bp	2	5826.5	6798.83345386055	4
12	16892895	16988323	ENSMUSG00000020580	Rock2	2	3398.5	6087.67084633633	4
12	80120046	80134844	ENSMUSG00000097729	2310015A10Rik	2	3928.5	6736.77591037929	4
12	83756944	83759846	ENSMUSG00000113999	Gm47681	2	1473	1886.70047083968	4
12	111536016	111547252	ENSMUSG00000021282	Eif5	2	5909	7195.95080583518	4
13	48660998	48667007	ENSMUSG00000021381	Barx1	2	2797	4710.72662477174	4
13	73465197	73516922	ENSMUSG00000021608	Lpcat1	2	7199.5	9733.29682070777	4
14	27426834	27484055	ENSMUSG00000040651	Fam208a	2	3818	6470.14930275956	4
14	33921587	33938483	ENSMUSG00000021943	Gdf10	2	12494.5	17815.0696602623	4
15	36906111	36933686	ENSMUSG00000115430	Gm41300	2	3756.5	5149.92456255429	4
15	57869002	57894448	ENSMUSG00000022365	Derl1	2	4102	6253.14896672069	4
15	78158963	78176107	ENSMUSG00000016637	Ift27	2	682.5	788.083117443839	4
15	78840624	78851397	ENSMUSG00000049521	Cdc42ep1	2	1763	2295.84232908098	4
16	18125642	18152908	ENSMUSG00000043811	Rtn4r	2	3284.25	6115.23215013134	4
16	29907019	29948754	ENSMUSG00000097313	Gm26569	2	11010.5	12818.2739477669	4
16	94712059	94715903	ENSMUSG00000116822	AC165271.2	2	3339.75	6351.83975317388	4
17	5386763	5420152	ENSMUSG00000101133	Gm29050	2	14632.5	17257.0780164739	4
17	10322602	10329807	ENSMUSG00000099384	1700110C19Rik	2	9047	13011.4415803938	4
17	33903135	33907175	ENSMUSG00000092349	Platr17	2	918.5	1063.73069900234	4
17	56510748	56514483	ENSMUSG00000044526	Znrf4	2	5267	10061.0282443363	4
17	85683777	85690274	ENSMUSG00000024134	Six2	2	12676.5	18559.0944552799	4
17	85984165	86147175	ENSMUSG00000024135	Srbd1	2	4448.25	5460.70974477372	4
18	61637542	61647972	ENSMUSG00000098098	Bvht	2	7822	9259.85485847376	4
19	5795190	5804672	ENSMUSG00000092341	Malat1	2	2746	3295.5557953098	4
19	41766088	41804084	ENSMUSG00000025154	Arhgap19	2	3501.75	4776.21805581222	4
19	44491472	44514773	ENSMUSG00000036961	Wnt8b	2	12037	16119.9408187499	4
19	44929119	44984287	ENSMUSG00000036097	Slf2	2	16260.5	20222.8867128311	4
19	53074218	53084892	ENSMUSG00000099988	1700054A03Rik	2	2482.25	4379.51370017266	4
19	56786981	56824190	ENSMUSG00000035173	Ccdc186	2	3141.5	3883.98802778793	4
100	99404831	99445797	ENSMUSG00000073051	Gm14812	2	33966.5	54815.1818659758	4
1	36130042	36139246	ENSMUSG00000102202	Gm33280	2	548	949.163842547745	3
1	39617906	39653474	ENSMUSG00000050967	Creg2	2	236	408.763990586255	3
1	64185491	64305043	ENSMUSG00000101895	Gm28981	2	3519.33333333333	6095.66414210407	3
1	74234084	74268709	ENSMUSG00000006304	Arpc2	2	697.333333333333	1207.8167631447	3
1	74360108	74369821	ENSMUSG00000073650	Catip	2	1036.66666666667	1795.55933717974	3
1	75358329	75369079	ENSMUSG00000026208	Des	2	5777	10006.0575153254	3
1	78100767	78199134	ENSMUSG00000004872	Pax3	2	5689	9853.63704425934	3
1	91538544	91560089	ENSMUSG00000026311	Asb1	2	6504	11265.258452428	3
1	92820458	92839896	ENSMUSG00000100781	Gm29481	2	5086.66666666667	8810.36510783369	3
1	106152125	106173524	ENSMUSG00000101583	Gm20753	2	8442.33333333333	14622.5502677657	3
1	133128176	133133782	ENSMUSG00000102425	Gm26616	2	2259.33333333333	3913.28012456728	3
1	133348510	133360825	ENSMUSG00000070645	Ren1	2	837.333333333333	1450.30387620434	3
1	134516081	134519063	ENSMUSG00000096712	Gm15454	2	361	625.270341532365	3
1	135867782	135870650	ENSMUSG00000101482	Gm28883	2	1794.66666666667	3108.45384931695	3
1	153651025	153700823	ENSMUSG00000042671	Rgs8	2	2409	4172.51039543343	3
