Chromosome	 Peak Start	 Peak End	 Chromosome	 Gene Start	 Gene End	 Gene ID	 Gene Name	 Distance-of-Gene-to-Nearest-Peak
1	201279600	201283399	1	201052344	201330122	ENSRNOG00000020457	Tacc2	0

1	201299400	201301399	1	201052344	201330122	ENSRNOG00000020457	Tacc2	0

1	201309000	201310399	1	201052344	201330122	ENSRNOG00000020457	Tacc2	0

1	201496200	201502999	1	201495728	201549013	ENSRNOG00000020533	Htra1	0

1	201516000	201518399	1	201495728	201549013	ENSRNOG00000020533	Htra1	0

1	201520400	201524199	1	201495728	201549013	ENSRNOG00000020533	Htra1	0

1	201549000	201557599	1	201495728	201549013	ENSRNOG00000020533	Htra1	0

1	201648000	201652599	1	201656742	201690026	ENSRNOG00000020560	Dmbt1	0

1	201658200	201662199	1	201656742	201690026	ENSRNOG00000020560	Dmbt1	0

1	201667200	201669999	1	201656742	201690026	ENSRNOG00000020560	Dmbt1	0

1	201698800	201706599	1	201699399	201706357	ENSRNOG00000022900	LOC499276	0

1	201717600	201721599	1	201737721	201816518	ENSRNOG00000022737	LOC691970	0

1	201762200	201763999	1	201737721	201816518	ENSRNOG00000022737	LOC691970	0

1	201876000	201882199	1	201875836	201879764	ENSRNOG00000053464	SNORA17	0

1	201886200	201893599	1	201881336	201898075	ENSRNOG00000029945	Cuzd1	0

1	201905200	201906799	1	201904473	201909627	ENSRNOG00000026419	RGD1560958	0

1	202029400	202032199	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202056800	202061599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202074400	202074999	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202080600	202085399	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202086000	202086599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202098000	202100199	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202101600	202104399	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202112200	202113599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202126200	202131599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202151400	202152999	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202162400	202163599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202166600	202169799	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202188000	202202599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202283600	202291199	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202292000	202299999	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202337800	202342599	1	202345199	202349083	ENSRNOG00000053642	AABR07005828.1	0

1	202359400	202361999	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202383800	202386799	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202395600	202400199	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202430400	202437799	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202438600	202440799	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202482200	202489799	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202558800	202568599	1	202429066	202561128	ENSRNOG00000020424	Ppapdc1a	0

1	202684800	202685799	1	202703799	202710803	ENSRNOG00000054067	AABR07005837.1	0

1	202735800	202737199	1	202767475	202816834	ENSRNOG00000020430	Wdr11	0

1	202819600	202825399	1	202826267	202830206	ENSRNOG00000054087	AABR07005838.2	0

1	202836200	202836999	1	202901161	202905395	ENSRNOG00000020446	AABR07005838.1	0

1	202843000	202850399	1	202901161	202905395	ENSRNOG00000020446	AABR07005838.1	0

1	202853200	202857599	1	202901161	202905395	ENSRNOG00000020446	AABR07005838.1	0

1	202859400	202860599	1	202901161	202905395	ENSRNOG00000020446	AABR07005838.1	0

1	202897400	202899199	1	202901161	202905395	ENSRNOG00000020446	AABR07005838.1	0

1	202977600	202980399	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203013000	203014599	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203021400	203024599	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203073800	203074999	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203144800	203147999	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203154800	203155999	1	203157023	203228818	ENSRNOG00000034038	AABR07005844.1	0

1	203259400	203262599	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203285800	203287799	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203332000	203334399	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203351800	203353399	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203397800	203399399	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203446000	203453799	1	203451626	203456351	ENSRNOG00000061037	AABR07005871.1	0

1	203473600	203475799	1	203506431	203512195	ENSRNOG00000020637	Hmx3	0

1	203577000	203578599	1	203967852	203989209	ENSRNOG00000047057	Gpr26	0

1	203714400	203717199	1	203967852	203989209	ENSRNOG00000047057	Gpr26	0

1	203865800	203869599	1	203967852	203989209	ENSRNOG00000047057	Gpr26	0

1	203898400	203899399	1	203967852	203989209	ENSRNOG00000047057	Gpr26	0

1	203990400	203992599	1	204048285	204090301	ENSRNOG00000015902	Cpxm2	0

1	204038800	204040199	1	204048285	204090301	ENSRNOG00000015902	Cpxm2	0

1	204129600	204133799	1	204245145	204325844	ENSRNOG00000016267	Chst15	0

1	204183000	204183599	1	204245145	204325844	ENSRNOG00000016267	Chst15	0

1	204228600	204230199	1	204245145	204325844	ENSRNOG00000016267	Chst15	0

1	204361600	204363599	1	204561789	204585370	ENSRNOG00000016807	Oat	0

1	204364200	204367399	1	204561789	204585370	ENSRNOG00000016807	Oat	0

1	204497000	204507199	1	204561789	204585370	ENSRNOG00000016807	Oat	0

1	204522600	204530599	1	204561789	204585370	ENSRNOG00000016807	Oat	0

1	204905800	204908199	1	204955874	204998519	ENSRNOG00000017294	Zranb1	0

1	205009000	205016399	1	205000896	205044055	ENSRNOG00000017326	Ctbp2	0

1	205028800	205031199	1	205000896	205044055	ENSRNOG00000017326	Ctbp2	0

1	205047600	205049199	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205049800	205052599	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205054200	205061999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205082400	205084599	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205088400	205105999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205109600	205116999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205123400	205130399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205132800	205137799	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205151600	205153399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205166200	205168799	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205169600	205173799	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205178800	205181399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205211200	205213399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205266200	205267999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205275000	205276399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205388400	205389799	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205415800	205428999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205447600	205448999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205576200	205577799	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205603400	205608999	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205615800	205618399	1	205615261	205673060	ENSRNOG00000026848	Tex36	0

1	205673200	205675199	1	205703168	205744153	ENSRNOG00000017728	Edrf1	0

1	205681200	205683199	1	205703168	205744153	ENSRNOG00000017728	Edrf1	0

1	205690800	205692199	1	205703168	205744153	ENSRNOG00000017728	Edrf1	0

1	205750600	205751199	1	205744619	205754086	ENSRNOG00000017756	Mmp21	0

1	205888000	205889399	1	205839189	205950871	ENSRNOG00000018327	Fank1	0

1	205914600	205917799	1	205839189	205950871	ENSRNOG00000018327	Fank1	0

1	206032800	206035599	1	205955842	206285875	ENSRNOG00000018384	Adam12	0

1	206234800	206235599	1	205955842	206285875	ENSRNOG00000018384	Adam12	0

1	206236400	206238799	1	205955842	206285875	ENSRNOG00000018384	Adam12	0

1	206278600	206281199	1	205955842	206285875	ENSRNOG00000018384	Adam12	0

1	206312800	206315999	1	206324265	206420443	ENSRNOG00000027542	LOC100302465	0

1	206468800	206470199	1	206524687	206573749	ENSRNOG00000057633	AABR07005921.1	0

1	206473800	206475199	1	206524687	206573749	ENSRNOG00000057633	AABR07005921.1	0

1	206580000	206580999	1	206801364	206805327	ENSRNOG00000057595	U4	0

1	206652000	206653999	1	206801364	206805327	ENSRNOG00000057595	U4	0

1	207055200	207057199	1	206897317	207415343	ENSRNOG00000018683	Dock1	0

1	207452200	207453599	1	207505114	207512695	ENSRNOG00000036653	Nps	0

1	207474200	207475599	1	207505114	207512695	ENSRNOG00000036653	Nps	0

1	207554800	207556599	1	207635977	207640088	ENSRNOG00000054593	AABR07005939.1	0

1	207576800	207577999	1	207635977	207640088	ENSRNOG00000054593	AABR07005939.1	0

1	207604000	207604999	1	207635977	207640088	ENSRNOG00000054593	AABR07005939.1	0

1	207689400	207690399	1	207749723	207814308	ENSRNOG00000028288	Clrn3	0

1	207967600	207970599	1	207883909	207987636	ENSRNOG00000015717	Ptpre	0

1	208038200	208042599	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208073600	208076399	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208079200	208084199	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208105600	208106199	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208134400	208154599	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208155400	208169599	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208199200	208201799	1	208271186	208309376	ENSRNOG00000059505	AABR07005949.1	0

1	208336200	208340399	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208339600	208340599	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208388400	208399199	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208435000	208436799	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208465200	208466999	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208481200	208483399	1	208474058	208501834	ENSRNOG00000059014	AABR07005950.1	0

1	208572000	208585399	1	208683667	208697779	ENSRNOG00000053950	AABR07005955.1	0

1	208600200	208602199	1	208683667	208697779	ENSRNOG00000053950	AABR07005955.1	0

1	208683800	208689599	1	208683667	208697779	ENSRNOG00000053950	AABR07005955.1	0

1	208703400	208705199	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208721800	208722999	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208761600	208763399	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208782000	208784199	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208784800	208785999	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208806800	208821599	1	208830279	208834385	ENSRNOG00000053316	7SK	0

1	208939800	208941799	1	209072955	209078098	ENSRNOG00000054210	AABR07005961.1	0

1	208976800	208979199	1	209072955	209078098	ENSRNOG00000054210	AABR07005961.1	0

1	209003200	209008399	1	209072955	209078098	ENSRNOG00000054210	AABR07005961.1	0

1	209071800	209072999	1	209072955	209078098	ENSRNOG00000054210	AABR07005961.1	0

1	209074600	209076599	1	209072955	209078098	ENSRNOG00000054210	AABR07005961.1	0

1	209182000	209184399	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209211200	209214399	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209253600	209255799	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209283200	209293799	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209310800	209317399	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209351200	209352999	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209353600	209356799	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209361400	209369199	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209382000	209389999	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209416400	209423999	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209452600	209471399	1	209233933	209464690	ENSRNOG00000016038	Mgmt	0

1	209490000	209497199	1	209507312	209514389	ENSRNOG00000055312	LOC102552565	0

1	209593600	209611599	1	209522657	209644423	ENSRNOG00000016102	Ebf3	0

1	209614400	209669399	1	209522657	209644423	ENSRNOG00000016102	Ebf3	0

1	209672600	209674799	1	209721908	209752504	ENSRNOG00000050554	LOC100362342	0

1	209805200	209810599	1	210079301	210083392	ENSRNOG00000057528	Metazoa_SRP	0

1	209811800	209823399	1	210079301	210083392	ENSRNOG00000057528	Metazoa_SRP	0

1	210024400	210027799	1	210079301	210083392	ENSRNOG00000057528	Metazoa_SRP	0

1	210029600	210033999	1	210079301	210083392	ENSRNOG00000057528	Metazoa_SRP	0

1	210096600	210098399	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210183200	210185399	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210271600	210276399	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210277800	210279799	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210293800	210295999	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210327800	210329599	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210395600	210397999	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210399200	210402399	1	210394653	210399229	ENSRNOG00000059695	AABR07005977.3	0

1	210534400	210535599	1	210550168	210742900	ENSRNOG00000016737	Tcerg1l	0

1	210548200	210552599	1	210550168	210742900	ENSRNOG00000016737	Tcerg1l	0

1	210681000	210683199	1	210550168	210742900	ENSRNOG00000016737	Tcerg1l	0

1	210746400	210747599	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	210801400	210805399	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	210838800	210839799	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	210992400	210994199	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	211108200	211110799	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	211164400	211168199	1	211194952	211200168	ENSRNOG00000016935	Mapk1ip1	0

1	211270800	211272399	1	211348050	211421522	ENSRNOG00000027590	Jakmip3	0

1	211274200	211274999	1	211348050	211421522	ENSRNOG00000027590	Jakmip3	0

1	211332400	211336399	1	211348050	211421522	ENSRNOG00000027590	Jakmip3	0

1	211450200	211476799	1	211439835	211523999	ENSRNOG00000006962	Stk32c	0

1	211501200	211514399	1	211439835	211523999	ENSRNOG00000006962	Stk32c	0

1	211521800	211523799	1	211439835	211523999	ENSRNOG00000006962	Stk32c	0

1	211609000	211609999	1	211729413	211921599	ENSRNOG00000017635	Inpp5a	0

1	211640600	211641399	1	211729413	211921599	ENSRNOG00000017635	Inpp5a	0

1	211678000	211680999	1	211729413	211921599	ENSRNOG00000017635	Inpp5a	0

1	211695400	211697199	1	211729413	211921599	ENSRNOG00000017635	Inpp5a	0

1	211713600	211714399	1	211729413	211921599	ENSRNOG00000017635	Inpp5a	0

1	211951200	211963399	1	211943377	211960158	ENSRNOG00000005953	Cfap46	0

1	211983400	212005599	1	211983229	212025512	ENSRNOG00000027374	Cfap46	0

1	212018000	212037799	1	211983229	212025512	ENSRNOG00000027374	Cfap46	0

1	212150000	212160999	1	212178074	212212078	ENSRNOG00000054955	Adgra1	0

1	212198600	212199799	1	212178074	212212078	ENSRNOG00000054955	Adgra1	0

1	212200400	212203399	1	212178074	212212078	ENSRNOG00000054955	Adgra1	0

1	212213800	212219399	1	212226959	212278194	ENSRNOG00000027240	Kndc1	0

1	212222800	212223999	1	212226959	212278194	ENSRNOG00000027240	Kndc1	0

1	212253800	212260599	1	212226959	212278194	ENSRNOG00000027240	Kndc1	0

1	212277400	212315799	1	212226959	212278194	ENSRNOG00000027240	Kndc1	0

1	212323000	212329999	1	212317348	212333649	ENSRNOG00000017897	Adam8	0

1	212512200	212522399	1	212513723	212520451	ENSRNOG00000046776	Msx3	0

1	212523400	212534399	1	212537348	212552777	ENSRNOG00000018337	Caly	0

1	212547800	212549799	1	212537348	212552777	ENSRNOG00000018337	Caly	0

1	212558800	212560399	1	212554957	212562551	ENSRNOG00000018446	Prap1	0

1	212631800	212639399	1	212631866	212636604	ENSRNOG00000018955	Olr286	0

1	212695400	212702999	1	212692435	212707290	ENSRNOG00000018978	Cd163l1	0

1	212728200	212729399	1	212710879	212810214	ENSRNOG00000036647	LOC680907	0

1	212739200	212742599	1	212710879	212810214	ENSRNOG00000036647	LOC680907	0

1	212771800	212773399	1	212710879	212810214	ENSRNOG00000036647	LOC680907	0

1	212919600	212920999	1	212939864	212944587	ENSRNOG00000046995	Olr297	0

1	212953200	212953799	1	212990247	212994958	ENSRNOG00000061803	Olr298	0

1	212974600	212975799	1	212990247	212994958	ENSRNOG00000061803	Olr298	0

1	213133200	213134399	1	213166184	213170916	ENSRNOG00000052972	Olr305	0

1	213149200	213150199	1	213166184	213170916	ENSRNOG00000052972	Olr305	0

1	213354400	213355599	1	213371595	213376327	ENSRNOG00000050359	Olr311	0

1	213410600	213412399	1	213423544	213428279	ENSRNOG00000029226	Olr313	0

1	213445200	213445799	1	213448421	213453153	ENSRNOG00000045841	Olr315	0

1	213449400	213449799	1	213448421	213453153	ENSRNOG00000045841	Olr315	0

1	213503400	213504799	1	213508574	213536042	ENSRNOG00000012458	Cyp2e1	0

1	213542800	213546599	1	213573822	213581042	ENSRNOG00000048275	RGD1309350	0

1	213579400	213580199	1	213573822	213581042	ENSRNOG00000048275	RGD1309350	0

1	213661200	213662599	1	213673654	213683614	ENSRNOG00000045677	Nlrp6	0

1	213672400	213673199	1	213673654	213683614	ENSRNOG00000045677	Nlrp6	0

1	213674200	213697399	1	213673654	213683614	ENSRNOG00000045677	Nlrp6	0

1	213737800	213752599	1	213734488	213743137	ENSRNOG00000014783	Athl1	0

1	213756800	213758999	1	213763458	213768315	ENSRNOG00000004273	Ifitm1	0

1	213796600	213801199	1	213810196	213815201	ENSRNOG00000015078	Ifitm3	0

1	213807600	213812199	1	213810196	213815201	ENSRNOG00000015078	Ifitm3	0

1	213861200	213868599	1	213867202	213882417	ENSRNOG00000053075	B4galnt4	0

1	213884200	213892999	1	213883475	213898283	ENSRNOG00000015152	Pkp3	0

1	213893800	213911999	1	213883475	213898283	ENSRNOG00000015152	Pkp3	0

1	213924000	213930199	1	213908482	213924508	ENSRNOG00000015830	Ano9	0

1	214203200	214204799	1	214195930	214206153	ENSRNOG00000017050	Lmntd2	0

1	214261400	214271999	1	214254610	214266881	ENSRNOG00000017762	Cdhr5	0

1	214326600	214333199	1	214314382	214326794	ENSRNOG00000018061	Tmem80	0

1	214345000	214348599	1	214324771	214353961	ENSRNOG00000018336	Eps8l2	0

1	214349400	214352999	1	214324771	214353961	ENSRNOG00000018336	Eps8l2	0

1	214368800	214373199	1	214372215	214386385	ENSRNOG00000018367	Taldo1	0

1	214659800	214671199	1	214661237	214693543	ENSRNOG00000046602	AABR07006030.1	0

1	214689400	214693999	1	214661237	214693543	ENSRNOG00000046602	AABR07006030.1	0

1	214746600	214763999	1	214744325	214756809	ENSRNOG00000058420	AABR07006033.1	0

1	214775000	214796799	1	214775196	214811220	ENSRNOG00000019846	Muc5b	0

1	214797800	214813199	1	214775196	214811220	ENSRNOG00000019846	Muc5b	0

1	214877800	214882399	1	214923872	214948124	ENSRNOG00000020021	Brsk2	0

1	214888600	214894599	1	214923872	214948124	ENSRNOG00000020021	Brsk2	0

1	215056800	215058399	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215091600	215092599	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215179000	215181199	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215210600	215213199	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215329200	215333399	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215364600	215367399	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215370800	215376199	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215388000	215390999	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215419200	215430399	1	215057117	215426399	ENSRNOG00000046649	Krtap5-2	0

1	215436000	215437399	1	215449837	215454456	ENSRNOG00000030626	LOC102557415	0

1	215473800	215483799	1	215515264	215540280	ENSRNOG00000020164	Ifitm10	0

1	215495600	215504999	1	215515264	215540280	ENSRNOG00000020164	Ifitm10	0

1	215570200	215572199	1	215581807	215589581	ENSRNOG00000052089	AC132720.2	0

1	215593000	215602999	1	215602104	215608196	ENSRNOG00000020245	Syt8	0

1	215603600	215615399	1	215602104	215608196	ENSRNOG00000020245	Syt8	0

1	215637800	215662799	1	215625485	215663004	ENSRNOG00000020300	Lsp1	0

1	215663800	215670599	1	215663328	215684128	ENSRNOG00000020332	Tnnt3	0

1	215671200	215676799	1	215663328	215684128	ENSRNOG00000020332	Tnnt3	0

1	215715400	215775799	1	215745481	215749364	ENSRNOG00000040350	Mir675	0

1	215776400	215787999	1	215827602	215850211	ENSRNOG00000020369	Igf2	0

1	215796400	215815599	1	215827602	215850211	ENSRNOG00000020369	Igf2	0
